NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,RendVendable,RendPetit,RendMoy,RendGros,leaf_countNA,clr_N,clr_P,clr_K,clr_Ca,clr_Mg,clr_Fv
14357,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25.3,NA,NA,NA,0,0.7278390431818003,-2.0055289659046998,0.8351975615022997,-1.5915531681286263,-1.351602498498036,3.385648027847264
14358,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.2,NA,NA,NA,0,0.6712885224114649,-2.1045842750295063,0.7470344965694253,-1.0693416002939853,-1.5525156927294668,3.308118549072064
14359,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.7,NA,NA,NA,0,0.6403693819531151,-2.22615116012087,0.70058824194617,-1.0041598502922549,-1.4459926025712946,3.335345989085135
14360,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.7,NA,NA,NA,0,0.6589405790317078,-2.1436004654914242,0.6119520695957887,-0.8793210549344979,-1.5498257587446833,3.301854630543107
14361,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.7,NA,NA,NA,0,0.5886569139398721,-2.2912435440889967,0.4715315567024594,-0.6510339729881434,-1.4262461066023926,3.308335153037201
14362,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.5,NA,NA,NA,0,0.6724775683320239,-2.0967270559235165,0.6291807625786996,-0.8954606131953242,-1.664593700733191,3.3551230389413056
14363,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,34.3,NA,NA,NA,0,0.723477080833856,-1.9930838099362629,0.7419494784692984,-1.2999366293763175,-1.5791080121601895,3.4067018921696133
14364,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,34.3,NA,NA,NA,0,0.6796354830009848,-1.8836758724563136,0.613565735489638,-1.079863124008849,-1.6562860302606524,3.3266238082351935
14365,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25,NA,NA,NA,0,0.6435480506645055,-2.193119528259798,0.7466646713616596,-0.9403565597644299,-1.5923456678308678,3.335609033828932
14366,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,15.8,NA,NA,NA,0,0.6274609421566786,-2.3037328102597407,0.6004322697687594,-0.8349947799287762,-1.3750195583870286,3.285853936650106
14367,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.6,NA,NA,NA,0,0.6372913152494886,-2.2208195804284543,0.5023537822479764,-0.8203405843166074,-1.3817184872454291,3.2832335544930284
14368,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,34.8,NA,NA,NA,0,0.6821129313698915,-2.0177739590931574,0.7532892098377868,-1.0492147986732454,-1.688294757962915,3.3198813745216444
14369,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,29.6,NA,NA,NA,0,0.7043951903771757,-2.103738469282017,0.593729622489656,-0.8286697432723504,-1.6808816184619837,3.3151650181495196
14370,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,29,NA,NA,NA,0,0.690317241113668,-2.034262261939752,0.5364397480112344,-0.679716599134442,-1.8519407051457981,3.3391625770950895
14371,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,36.3,NA,NA,NA,0,0.6899048772709038,-2.172296003658565,0.7648061854440216,-0.8213410089839832,-1.7484817568822035,3.287407706809826
14372,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,32.8,NA,NA,NA,0,0.7271423667627417,-1.9413769955828326,0.6552651552317039,-0.9234536181648658,-1.8739357147873004,3.356358806540554
14373,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,10.9,NA,NA,NA,0,0.7483889578923577,-2.0061812588447454,0.8436991376966825,-1.1795026856602773,-1.700799609293563,3.2943954582095505
14374,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.9,NA,NA,NA,0,0.8873192544836828,-1.858758342207766,0.7133211702383613,-1.2255093032288897,-1.9563968117716826,3.4400240324862916
14375,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,29.7,NA,NA,NA,0,0.8271360963302361,-2.168596177223755,0.7236894568546943,-0.9407721570756391,-1.980543945720815,3.5390867268352775
14376,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,22,NA,NA,NA,0,0.6988638887127587,-2.2794766421293633,0.6108951157668017,-0.8509819265190957,-1.6037212042812867,3.4244207684501875
14377,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.3,NA,NA,NA,0,0.7754422646829386,-2.0736865346791773,0.5544892947485476,-0.9354651079160212,-1.8325244778622891,3.5117445610260014
14378,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,20.9,NA,NA,NA,0,0.7296944368294747,-2.2109780595414885,0.8042066399393173,-1.338489950325727,-1.5178308789815431,3.533397812079966
14379,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25,NA,NA,NA,0,0.6718580168480122,-2.061509992238488,0.579377164053847,-0.9459481452566045,-1.5819369119766016,3.3381598685698366
14380,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25,NA,NA,NA,0,0.825929749052849,-2.0644420088433155,0.5286782255849172,-0.9948172570484579,-1.7485890594248388,3.4532403506788465
14381,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25,NA,NA,NA,0,0.6520082002642176,-2.0072518366685608,0.6603070030789127,-0.9491309093551874,-1.667384011046209,3.3114515537268274
14382,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,22.4,NA,NA,NA,0,0.7311618615874815,-1.9853990291826373,0.7823704066211952,-1.3862807982709682,-1.5546161130901832,3.4127636723351156
14383,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,20.5,NA,NA,NA,0,0.6403629099946788,-2.149925389344503,0.7228318218506793,-0.8689915438824389,-1.6979402656014457,3.3536624669830326
14384,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.4,NA,NA,NA,0,0.6112793376126433,-2.264651736128727,0.6346406875258168,-0.7933641621754437,-1.5555042142223408,3.3676000873880527
14385,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,24.3,NA,NA,NA,0,0.6345448984875164,-2.241386175253854,0.7954261240436016,-0.9046887552733351,-1.668040194506529,3.384144102502599
14386,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,17.9,NA,NA,NA,0,0.5999678906009493,-2.3580240549701945,0.5726757483129417,-0.874737427862994,-1.3634014798261327,3.4235193237454284
14387,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,16,NA,NA,NA,0,0.6638785153341353,-2.2967624384085856,0.24130357965951088,-0.8437767027900223,-1.1867214539168525,3.4220785001218172
14388,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,19.6,NA,NA,NA,0,0.6474536303343208,-2.387499356372951,0.5900689465533686,-0.7780614439388507,-1.545932170694733,3.4739703941188433
14389,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21,NA,NA,NA,0,0.5701272211761821,-2.3847830578575535,0.37015072914350666,-0.7594717962671633,-1.2861707691894444,3.4901476729944765
14390,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,17.8,NA,NA,NA,0,0.5992053201046685,-2.306375856455025,0.5042724276091013,-0.7464180012842938,-1.454163981265392,3.403480091290939
14391,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,31.5,NA,NA,NA,0,0.5709117869419296,-2.4248204866120617,0.7090000887590584,-0.9379848962702932,-1.3008903899596622,3.383783897141029
14392,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.9,NA,NA,NA,0,0.6003521443074868,-2.305229032252207,0.7620216565487725,-0.9811769800095371,-1.4678322428477149,3.3918644542531977
14393,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,24.8,NA,NA,NA,0,0.597571304093448,-2.2783597696479223,0.6541234735983692,-1.067956074991696,-1.2579996778795612,3.3526207448273615
14394,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,32.6,NA,NA,NA,0,0.5520900325552276,-2.3238410411861428,0.645745952263526,-0.7339477248250126,-1.440340132134979,3.3002929133273824
14395,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,33.9,NA,NA,NA,0,0.6179017426714832,-2.239680192401691,0.5508910323885226,-0.7833182686650835,-1.5465330118417455,3.400738697848513
14396,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.4,NA,NA,NA,0,0.5968927493257619,-2.2102483544206786,0.6393737443019294,-0.8884925144383597,-1.532849530828873,3.3953239060602196
14397,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,34.2,NA,NA,NA,0,0.6247621401523045,-2.219420235274485,0.5858322937840872,-0.8023542154878416,-1.5742822739009008,3.3854622907268332
14398,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,35,NA,NA,NA,0,0.5833044029882708,-2.236537204102056,0.5947768041505075,-0.8342425016357242,-1.5116413252275307,3.4043398238265308
14399,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.7,NA,NA,NA,0,0.6047639580762323,-2.202377145670208,0.7502518874662765,-0.9767651662407917,-1.5737684862478347,3.3978949526163276
14400,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.1,NA,NA,NA,0,0.6203270697960277,-2.1812491893170054,0.6274445375648918,-0.9802218952208261,-1.4449298368918515,3.358629314068759
14401,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.8,NA,NA,NA,0,0.061848499769902254,-2.100974650848985,0.8120846473139745,-0.4121631508733721,-1.4637079286834962,3.1029125833219764
14402,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,24.9,NA,NA,NA,0,0.7787162587075729,-2.0750457535760307,0.6827278828786096,-1.7095859800815654,-1.147058981938685,3.470246574010097
14403,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,19.4,NA,NA,NA,0,0.6451164965704264,-2.2086455157131772,0.7295822633606224,-1.181129148728798,-1.3041892414860254,3.319265145996955
14404,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.6,NA,NA,NA,0,0.6787278224893378,-2.1405480137230963,0.7333489069695629,-1.4328020337419982,-1.2360917394959445,3.3973650575021415
14405,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,19.2,NA,NA,NA,0,0.4809492546436096,-2.1501399053224723,0.8621216701827294,-0.8894717573199911,-1.622784979605271,3.319325717421394
14406,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.6,NA,NA,NA,0,0.46494028471109905,-2.3366359744019345,0.45597161472833836,-0.4424614997458103,-1.3303970058648398,3.1885825805731454
14407,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25.2,NA,NA,NA,0,0.5332042451776893,-2.0988600489465985,0.8583342051949678,-0.7625761084013694,-1.7519891051044874,3.2218868120798017
14408,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,31.6,NA,NA,NA,0,0.5347063538152175,-2.309476021611572,0.9978684512442362,-0.8123672941513922,-1.6643380602379878,3.253606570941493
14409,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,29.6,NA,NA,NA,0,0.4597082764744682,-2.248341924627742,1.0329869148870086,-0.707896883680593,-1.7209869989105404,3.184530615857397
14410,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,24.9,NA,NA,NA,0,0.34508585324029095,-2.3058059340219703,0.801517404940483,-0.5469906205132693,-1.434977576224573,3.1411708725790404
14411,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,0,NA,NA,NA,0,0.4502968933549818,-2.2140782442445666,0.5126007766911367,-0.48401234402185134,-1.4349886338838962,3.1701815521041947
14412,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,24.2,NA,NA,NA,0,0.49055387844732756,-2.2456671996215785,0.1879461557788713,-0.2835623646462846,-1.4189886264371112,3.2697181564787727
14413,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.2,NA,NA,NA,0,0.503731054122408,-2.2583863682500778,0.41767615735873553,-0.4900471732301215,-1.3875580104526803,3.2145843404517347
14414,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25.3,NA,NA,NA,0,0.45397032300917317,-2.071758321299082,0.3959559279485454,-0.49465578950791844,-1.486500102750322,3.202987962599606
14415,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,24,NA,NA,NA,0,0.5131842488785283,-2.238925942017712,0.43242289223407004,-0.4293088553896509,-1.4803960021949152,3.203023658489682
14416,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25.6,NA,NA,NA,0,0.48717988754377206,-2.3570024878830176,0.40970962586777837,-0.580991375623102,-1.197765577398473,3.238869927493039
14417,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,30.4,NA,NA,NA,0,0.5805012886883629,-2.3601712076826002,0.6995413955347973,-0.623471515637573,-1.6670240271226549,3.370624066219669
14418,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,0,NA,NA,NA,0,0.6379444688804274,-1.9010294021778487,0.7980921681800601,-1.1643971096781645,-1.7187078453838938,3.3480977201794166
14419,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,29.6,NA,NA,NA,0,0.497081960965446,-2.309408312950017,0.6130114279725065,-0.5468054280134171,-1.651352452201341,3.3974728042268207
14420,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,31.8,NA,NA,NA,0,0.43179376662111846,-2.191699046453028,0.9390837355548016,-0.9274196358961015,-1.4851288455609426,3.233370025734152
14421,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21.3,NA,NA,NA,0,0.6083916747600373,-2.315881634811809,0.6393877751290011,-1.0780072788101909,-1.240526208307966,3.3866356720409234
14422,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26,NA,NA,NA,0,0.5793669219863626,-2.2520623002763522,0.8886881695416249,-0.9043827752842408,-1.6054351353512994,3.293825119383903
14423,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.6,NA,NA,NA,0,0.7047424365566446,-2.308084270356647,0.5311958263818068,-0.7409061672124291,-1.5810355381210202,3.3940877127516464
14424,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,19,NA,NA,NA,0,0.6948152761892317,-2.0597549405478714,0.3531782096150402,-0.8847696730951871,-1.366607759987926,3.2631388878267154
14425,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,33.9,NA,NA,NA,0,0.7165734181445615,-2.0379967985925416,0.6295620411549319,-0.9158540125142376,-1.6647925527025982,3.272507904509883
14426,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,32,NA,NA,NA,0,0.8752345833777992,-1.9146456359720427,0.5837357123993177,-1.1011347731622227,-1.8256981499555471,3.3825082633126957
14427,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,5.4,NA,NA,NA,0,0.7277558089885536,-2.252228107597298,0.6689153089656199,-0.8737769239384336,-1.6070901462237135,3.3364240598052715
14428,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,39.7,NA,NA,NA,0,0.681669203364307,-1.7567174307888003,0.5603083463600393,-1.1100902658637484,-1.669706053799171,3.294536200727374
14429,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,4.6,NA,NA,NA,0,0.6932749638269744,-1.9522548802939013,0.7542790202903444,-0.7324982082667035,-2.0728828680825164,3.310081972525805
14430,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21.4,NA,NA,NA,0,0.49488241312622794,-2.410698763433466,0.9264197615441674,-0.8221675358186786,-1.4472612531336084,3.258825377715357
14431,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,32.6,NA,NA,NA,0,0.39349495605500495,-2.304985794031054,0.8242778721474591,-0.7483460671639244,-1.3385452784714276,3.1741043114639433
14432,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.4,NA,NA,NA,0,0.4534178538197593,-2.43311512776924,1.0250490784995931,-0.8516510673775453,-1.4183843230818325,3.2246835859092675
14433,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.2,NA,NA,NA,0,0.6322335753766954,-2.5111346969833597,0.449912018582741,-0.7579900638830845,-1.2981120571375055,3.485091224044513
14434,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,31.6,NA,NA,NA,0,0.5095324896000379,-2.2556761253421205,0.9783780411251457,-0.5671008923492966,-1.9108356390503913,3.2457021260166274
14435,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,22.9,NA,NA,NA,0,0.36884539873952216,-2.5333608168036448,1.015845976663686,-0.7596198530782687,-1.2405925136945775,3.1488818081732846
14436,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21.1,NA,NA,NA,0,0.3506894953753785,-2.516425400356519,1.206355605433099,-0.771733441986449,-1.372861723826143,3.103975465360631
14437,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,34.8,NA,NA,NA,0,0.22840753536182845,-2.390030507050694,0.9987086396894189,-0.5747405404124453,-1.3204057552558366,3.0580606276677296
14438,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,43.3,NA,NA,NA,0,0.39689047727459936,-2.283760749639496,1.0180641582094556,-0.7185289297098918,-1.5252308098166991,3.1125658536820304
14439,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,43.3,NA,NA,NA,0,0.41799750243084555,-2.2249133965004027,0.8157405644450995,-0.5940842940849849,-1.6163236039685205,3.201583227677963
14440,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,35,NA,NA,NA,0,0.4699229141814536,-2.306446530898234,0.9815029702729294,-0.5146870616701786,-1.8517103737832867,3.221418081897317
14441,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25.7,NA,NA,NA,0,0.5945199541257282,-2.4375799635991373,0.7107144270969741,-0.8134359037753414,-1.3767080029138747,3.3224894890656524
14442,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.2,NA,NA,NA,0,0.6985071538929959,-2.3149246967603956,0.4373702061395712,-0.7643272843492293,-1.4882461235759283,3.4316207446529856
14443,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21.8,NA,NA,NA,0,0.6311137707104493,-2.1947194660481437,0.5621208992234981,-0.6837216264272965,-1.7286297361235445,3.413836158665036
14444,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.8,NA,NA,NA,0,0.6887065752840886,-1.9192601672611391,0.5696068837429582,-1.274903150870626,-1.4825425156488703,3.4183923747535876
14445,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.5,NA,NA,NA,0,0.7765702979289228,-1.9926343263266184,0.6655440447354191,-1.3408723619295269,-1.5782005482356927,3.4695928938274956
14446,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21.4,NA,NA,NA,0,0.5954564814302064,-2.280474592311164,0.7485676601243596,-0.9269700540142645,-1.4803552921990506,3.3437757969699144
14447,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,19.4,NA,NA,NA,0,0.7434636215619519,-2.0086465693342883,0.5458533722529069,-1.1087049754616634,-1.6305804354142386,3.4586149863953306
14448,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.1,NA,NA,NA,0,0.5221001714874589,-2.214120906581447,0.5987182182796311,-0.9411552307685596,-1.2586094615540113,3.2930672091369275
14449,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,17,NA,NA,NA,0,0.6203574094371112,-2.3944230590875746,0.7592986706008409,-0.8567290515123149,-1.541645732935745,3.4131417634976824
14450,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21.9,NA,NA,NA,0,0.5765179562862999,-2.303382501742569,0.7231214304781752,-0.6815220693099113,-1.594731134646659,3.279996318934665
14451,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,22.8,NA,NA,NA,0,0.5410466266176379,-2.4761918521573167,0.9089350594722299,-0.5747334656728369,-1.8504859523929036,3.4514295841331912
14452,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.1,NA,NA,NA,0,0.6235053084618487,-2.3542084595894637,0.7951641595117631,-0.4824062826878728,-1.9487433514813,3.3666886257850233
14453,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.7,NA,NA,NA,0,0.6340472274246158,-2.438646087265503,0.4671614787605005,-0.5515764382331239,-1.5303875270886125,3.419401346402127
14454,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.2,NA,NA,NA,0,0.6585217326004602,-2.2194275052971473,0.47118763398296126,-0.7616741801951119,-1.731074737383215,3.5824670562920518
14455,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.9,NA,NA,NA,0,0.6052466114248611,-2.4088348007973264,0.5277763497488674,-0.7418270365417485,-1.3479628401120638,3.365601716277409
14456,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,24.2,NA,NA,NA,0,0.6524667918824605,-2.2901556563575824,0.2694745396263545,-0.576047121359593,-1.4830642164484193,3.4273256626567807
14457,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,31.4,NA,NA,NA,0,0.7331964600458343,-2.2145265943217955,0.34560347670379166,-0.6898299103427865,-1.5693886329482112,3.3949452008631638
14458,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,33.3,NA,NA,NA,0,0.6751114447182487,-2.2855295090244723,0.4674720799400043,-0.6355455021960217,-1.6454921537784748,3.423983640340714
14459,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.5,NA,NA,NA,0,0.6099489228884409,-2.2840006563556075,0.4682207630597399,-0.6181214330165559,-1.5283331188143285,3.3522855222383106
14460,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,30.6,NA,NA,NA,0,0.6992156352753454,-2.201206458474321,0.21848804266663402,-0.5737500405375422,-1.5233267500451642,3.3805795711150495
14461,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.2,NA,NA,NA,0,0.5886667377242021,-2.353955710515841,0.41863301172394074,-0.5737570636888618,-1.4307920993539236,3.351205124110482
14462,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,23.7,NA,NA,NA,0,0.7127683727468752,-2.2829639008071156,0.345455030603087,-0.535375649892198,-1.7501593703223497,3.510275517671699
14463,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,31.6,NA,NA,NA,0,0.6306757547316248,-2.3650565188223664,0.48997587262848974,-0.4493601483635494,-1.854230895056375,3.547995934882173
14464,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,31.6,NA,NA,NA,0,0.7509412500298964,-2.3217520646602225,0.2493322813688299,-0.5848008319271627,-1.6488075914177966,3.555086956606456
14465,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,33.1,NA,NA,NA,0,0.5758398263960061,-2.459113160311266,0.6098695749823175,-0.6153939521525,-1.5036017152838301,3.3923994263692703
14466,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,30,NA,NA,NA,0,0.6428139259748371,-2.4111872557031293,0.5290323079206027,-0.5674680475443634,-1.6410790340070558,3.447888103359107
14467,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,19.6,NA,NA,NA,0,0.6991424386834262,-2.3156380298412595,0.2983832216126743,-0.337292605032792,-1.8601625011584333,3.5155674757363853
14468,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,17.4,NA,NA,NA,0,0.5964977541603091,-2.4575034275176573,0.46995000528303876,-0.505895257347706,-1.5019919824902215,3.3989429079122364
14469,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26.1,NA,NA,NA,0,0.5330288326124744,-2.400828037223429,0.549906870399826,-0.5698478548420929,-1.5766525942570797,3.464392783310302
14470,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,20.7,NA,NA,NA,0,0.5288063100208666,-2.4669259635331247,0.5636102322155585,-0.4744957988429177,-1.5845367833346509,3.433542003474265
14471,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,22,NA,NA,NA,0,0.49824290725282827,-2.315167809507208,0.5245602155702014,-0.505059201610957,-1.679179042787211,3.4766029310823483
14472,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,32.9,NA,NA,NA,0,0.37504656884557486,-2.36937127642751,0.6355776522314049,-0.5653417146076412,-1.4908208725362022,3.4149096424943695
14473,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.4,NA,NA,NA,0,0.48626455818435455,-2.355317035542378,0.4694574398679734,-0.49456469482737164,-1.4978668036911569,3.392026536008577
14474,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.9,NA,NA,NA,0,0.45392984771850875,-2.40827103321096,0.47045914966971925,-0.4987285283265206,-1.525881853012486,3.508492417161739
14475,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,27.6,NA,NA,NA,0,0.6421975707801169,-2.2517520084639315,0.3255279614550841,-0.46538338787075295,-1.6426879451145275,3.392097809214011
14476,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.9,NA,NA,NA,0,0.7344593012979841,-2.2963642920672767,0.623335080923408,-0.7457668796561103,-1.7573677913345902,3.4417045808365834
14477,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,28.9,NA,NA,NA,0,0.6271786174049057,-2.3685536561490856,0.4503591377649343,-0.6482531509031748,-1.3920440642818752,3.3313131161642953
14478,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,29.8,NA,NA,NA,0,0.6509824077456003,-2.3798411856196604,0.6230085557031941,-0.45977226774823476,-1.7802200630705385,3.3458425529896414
14479,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,21.9,NA,NA,NA,0,0.6419491206354042,-2.3537831529185866,0.6907392848048364,-0.7369651331868634,-1.6606359723586412,3.4186958530238494
14480,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,26,NA,NA,NA,0,0.6651586946998913,-2.2809766377147276,0.5803021592397721,-0.9027794868274568,-1.4108987489957037,3.3491940195982277
14481,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,30.8,NA,NA,NA,0,0.6622038588809622,-2.4104894558091567,0.5912248894223815,-0.6665206504174508,-1.6220320954448866,3.4456134533681486
14482,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,22.8,NA,NA,NA,0,0.677103473995047,-2.4319574848659467,0.40828988584764936,-0.5570831089273853,-1.523698924689056,3.427346158639696
14483,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25.6,NA,NA,NA,0,0.736995115638936,-2.3679364498800473,0.40705323389727255,-0.47274139340374965,-1.7548319769936382,3.451461470741225
14484,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,34.6,NA,NA,NA,0,0.6943735779185807,-2.4105579876004026,0.4603956844386605,-0.5566667372653407,-1.5911170817161646,3.403572544224664
14485,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,25.3,NA,NA,NA,0,0.6457558531445349,-2.511244568005578,0.7352464238955956,-0.6549465776399526,-1.7934047748552615,3.578593643460663
14486,10000,10000,1990,46.454722,-72.707222,NA,Superior,early mid-season,29.3,NA,NA,NA,0,0.6476286035667802,-2.4041931366382547,0.6727645768383224,-0.6650774008956217,-1.6549564894272653,3.4038338465560374
