NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,AnalyseFoliaireC,AnalyseFoliaireS,AnalyseFoliaireN,AnalyseFoliaireP,AnalyseFoliaireK,AnalyseFoliaireCa,AnalyseFoliaireMg,AnalyseFoliaireB,AnalyseFoliaireCu,AnalyseFoliaireZn,AnalyseFoliaireMn,AnalyseFoliaireFe,AnalyseFoliaireAl,RendVendable,RendPetit,RendMoy,RendGros
11146,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.35,0.43,5.61,0.91,0.42,0.031,0.015,0.038,0.075,0.742,NA,21.5,NA,NA,NA
11147,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.38,0.41,5.48,1.06,0.37,0.027,0.011,0.034,0.067,1.087,NA,24,NA,NA,NA
11148,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.74,4.17,1.03,0.41,0.029,0.019,0.113,0.079,0.317,NA,28.1,NA,NA,NA
11149,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.29,0.52,5.54,1.22,0.45,0.021,0.016,0.05,0.057,0.652,NA,25.6,NA,NA,NA
11150,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.23,0.43,5.15,1.09,0.54,0.024,0.008,0.032,0.071,0.631,NA,40.2,NA,NA,NA
11151,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.16,0.7,7.37,0.58,0.54,0.026,NA,0.089,0.14,0.525,NA,37.9,NA,NA,NA
11152,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.47,0.4,6.87,0.65,0.39,0.036,0.009,0.037,0.066,0.621,NA,46.3,NA,NA,NA
11153,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.53,0.45,5.61,0.41,0.38,0.039,NA,0.025,0.058,0.855,NA,38.2,NA,NA,NA
11154,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.63,0.56,5.7,0.46,0.33,0.042,0.019,0.06,0.18,0.733,NA,36.7,NA,NA,NA
11155,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.45,0.57,5.75,0.52,0.29,0.041,0.015,0.046,0.175,0.718,NA,36.3,NA,NA,NA
11156,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.82,0.48,4.91,0.51,0.39,0.037,0.006,0.029,0.081,0.625,NA,41.4,NA,NA,NA
11157,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.58,0.56,5.55,0.55,0.46,0.03,0.022,0.031,0.069,0.74,NA,38.2,NA,NA,NA
11158,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.54,0.6,5.09,0.59,0.52,0.036,0.017,0.029,0.064,0.594,NA,40.8,NA,NA,NA
11159,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.39,0.47,4.82,0.55,0.42,0.03,0.011,0.039,0.094,0.985,NA,33.8,NA,NA,NA
11160,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.47,5.86,0.92,0.37,0.023,0.007,0.031,0.052,0.522,NA,37.4,NA,NA,NA
11161,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.89,0.36,6.31,0.65,0.28,0.027,0.015,0.025,0.069,1.094,NA,28,NA,NA,NA
11162,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.44,0.43,5.48,0.65,0.33,0.023,NA,0.018,0.049,0.797,NA,25.1,NA,NA,NA
11163,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.12,0.46,6.26,0.8,0.42,0.024,0.013,0.032,0.087,0.563,NA,41.5,NA,NA,NA
11164,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.25,0.51,6.42,0.99,0.41,0.024,0.021,0.026,0.104,0.463,NA,37.5,NA,NA,NA
11165,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.46,0.52,7.28,1.13,0.36,0.026,0.02,0.032,0.102,0.351,NA,37.8,NA,NA,NA
11166,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.46,5.83,0.92,0.41,0.021,0.015,0.034,0.064,0.789,NA,7.6,NA,NA,NA
11167,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.32,0.43,5.59,0.81,0.43,0.024,0.01,0.021,0.126,0.897,NA,13.5,NA,NA,NA
11168,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.85,0.46,5.8,0.97,0.45,0.018,0.008,0.046,0.134,0.619,NA,33.4,NA,NA,NA
11169,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.57,0.45,4.43,0.62,0.33,0.027,0.014,0.038,0.077,0.744,NA,39.9,NA,NA,NA
11170,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.29,0.37,6.5,0.93,0.5,0.02,0.006,0.063,0.22,0.828,NA,26.7,NA,NA,NA
11171,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.63,5.23,1.01,0.36,0.025,0.021,0.033,0.037,0.461,NA,46.7,NA,NA,NA
11172,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.62,5.05,0.74,0.4,0.022,0.023,0.044,0.101,0.633,NA,41.9,NA,NA,NA
11173,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.58,5.04,0.79,0.35,0.026,0.028,0.053,0.1,0.868,NA,38.6,NA,NA,NA
11174,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.63,5.08,1.03,0.27,0.022,0.021,0.039,0.059,0.591,NA,41,NA,NA,NA
11175,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.54,5.84,0.99,0.3,0.017,0.018,0.077,0.183,0.386,NA,38.6,NA,NA,NA
11176,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.56,5.77,1.13,0.29,0.015,0.022,0.049,0.092,0.552,NA,38.6,NA,NA,NA
11177,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.55,4.76,0.74,0.39,0.021,0.022,0.033,0.049,0.49,NA,40.6,NA,NA,NA
11178,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.4,0.6,4.82,0.61,0.35,0.022,0.024,0.034,0.057,0.42,NA,35.8,NA,NA,NA
11179,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7,0.56,5.1,1.06,0.31,0.023,0.013,0.039,0.081,0.298,NA,50.2,NA,NA,NA
11180,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.48,4.35,0.39,0.28,0.024,0.008,0.041,0.101,0.398,NA,35.8,NA,NA,NA
11181,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.35,5.36,0.36,0.31,0.023,0.011,0.042,0.113,0.51,NA,36,NA,NA,NA
11182,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.52,5.26,0.57,0.36,0.022,0.007,0.037,0.072,0.545,NA,50.7,NA,NA,NA
11183,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.5,4.92,0.57,0.35,0.025,0.009,0.045,0.079,0.477,NA,53,NA,NA,NA
11184,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.46,5.91,1.36,0.56,0.019,0.014,0.051,0.06,0.691,NA,14.4,NA,NA,NA
11185,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.2,0.62,5.82,1.25,0.5,0.02,0.013,0.039,0.051,0.556,NA,22.9,NA,NA,NA
11186,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.3,0.6,5.56,1.16,0.44,0.025,0.014,0.047,0.069,0.493,NA,31.3,NA,NA,NA
11187,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.7,5.96,1.2,0.43,0.025,0.018,0.07,0.054,0.447,NA,19.3,NA,NA,NA
11188,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.54,6.03,1.27,0.54,0.019,0.014,0.052,0.074,0.73,NA,25.9,NA,NA,NA
11189,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.58,5.33,1.08,0.46,0.018,0.013,0.039,0.059,0.404,NA,24.8,NA,NA,NA
11190,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.59,5.51,1.21,0.47,0.021,0.008,0.05,0.057,0.28,NA,26.4,NA,NA,NA
11191,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.57,5.52,1.02,0.51,0.022,0.01,0.034,0.097,0.333,NA,25.6,NA,NA,NA
11192,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.51,5.44,1.25,0.46,0.016,0.012,0.035,0.06,0.402,NA,23.9,NA,NA,NA
11193,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.6,5.27,1.27,0.5,0.029,0.011,0.031,0.07,0.331,NA,29.6,NA,NA,NA
11194,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.54,4.81,1.39,0.44,0.021,0.012,0.048,0.069,0.368,NA,20,NA,NA,NA
11195,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.52,4.8,1.35,0.5,0.023,0.011,0.029,0.06,0.323,NA,21.7,NA,NA,NA
11196,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.57,5.18,1.17,0.51,0.026,0.013,0.03,0.054,0.311,NA,24.4,NA,NA,NA
11197,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.51,5.05,1.37,0.51,0.021,0.012,0.063,0.043,0.303,NA,25.6,NA,NA,NA
11198,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.5,0.39,4.86,0.78,0.39,0.024,0.011,0.207,0.06,0.731,NA,9.6,NA,NA,NA
11199,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.52,4.86,0.95,0.4,0.03,0.014,0.061,0.096,0.692,NA,29.3,NA,NA,NA
11200,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.47,5.21,1.22,0.35,0.027,0.012,0.055,0.043,0.795,NA,29.1,NA,NA,NA
11201,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.56,6.05,1.49,0.5,0.029,0.02,0.062,0.138,0.396,NA,35.2,NA,NA,NA
11202,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.55,6.09,1.68,0.53,0.02,0.011,0.057,0.054,0.282,NA,35.5,NA,NA,NA
11203,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.52,5.7,1.7,0.49,0.024,0.012,0.031,0.045,0.334,NA,34.4,NA,NA,NA
11204,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.52,6.18,1.65,0.54,0.021,0.011,0.06,0.061,0.382,NA,37.7,NA,NA,NA
11205,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.6,6.22,1.67,0.52,0.022,0.011,0.047,0.06,0.248,NA,32.3,NA,NA,NA
11206,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.53,6.79,1.03,0.51,0.036,0.011,0.07,0.169,0.306,NA,23.7,NA,NA,NA
11207,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.52,6.47,0.87,0.51,0.044,0.014,0.088,0.208,0.346,NA,15.6,NA,NA,NA
11208,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.53,6.15,1.56,0.54,0.034,0.016,0.058,0.088,0.236,NA,30.7,NA,NA,NA
11209,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.72,6.19,1.15,0.49,0.028,0.026,0.063,0.1,0.401,NA,35.6,NA,NA,NA
11210,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.56,4.77,1.2,0.41,0.027,0.014,0.033,0.047,0.294,NA,25.7,NA,NA,NA
11211,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.58,5.67,1.13,0.44,0.026,0.021,0.045,0.074,0.443,NA,44.8,NA,NA,NA
11212,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.1,0.46,6.22,1.81,0.7,0.025,0.018,0.04,0.098,0.567,NA,32.5,NA,NA,NA
11213,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.49,4.83,1.41,0.67,0.019,0.017,0.038,0.16,0.656,NA,32.5,NA,NA,NA
11214,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.7,0.56,5.59,1.15,0.52,0.026,0.019,0.039,0.085,0.582,NA,26,NA,NA,NA
11215,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.5,0.58,5.91,1.26,0.54,0.025,0.017,0.042,0.072,0.566,NA,26,NA,NA,NA
11216,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.56,5.05,1.44,0.49,0.018,0.011,0.035,0.059,0.442,NA,22.4,NA,NA,NA
11217,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.53,5.26,1.24,0.61,0.021,0.018,0.043,0.101,0.586,NA,22.4,NA,NA,NA
11218,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.66,5.46,1.22,0.42,0.028,0.025,0.045,0.065,0.364,NA,31.1,NA,NA,NA
11219,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.71,5.49,1.17,0.42,0.02,0.015,0.028,0.033,0.397,NA,22.4,NA,NA,NA
11220,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.53,5.98,1.01,0.52,0.023,0.018,0.041,0.075,0.689,NA,22.4,NA,NA,NA
11221,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.53,5.31,1.36,0.49,0.024,0.019,0.037,0.064,0.428,NA,21.6,NA,NA,NA
11222,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.37,7.11,0.68,0.6,0.024,NA,0.045,0.228,0.394,NA,37.8,NA,NA,NA
11223,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.39,6.14,0.79,0.33,0.027,NA,0.043,0.198,0.379,NA,34.4,NA,NA,NA
11224,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.54,6.67,0.66,0.5,0.031,NA,0.023,0.084,1.143,NA,34.3,NA,NA,NA
11225,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.65,6.39,0.82,0.47,0.026,NA,0.037,0.055,0.657,NA,31.9,NA,NA,NA
11226,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.51,5.78,0.66,0.42,0.025,NA,0.028,0.038,0.402,NA,45.3,NA,NA,NA
11227,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.55,6.02,0.48,0.61,0.024,0.012,0.056,0.097,0.388,NA,26.7,NA,NA,NA
11228,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.5,0.64,7.73,0.92,0.55,0.03,NA,0.026,0.071,0.799,NA,30.3,NA,NA,NA
11229,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.54,6.35,0.35,0.47,0.031,NA,0.026,0.153,0.414,NA,22.6,NA,NA,NA
11230,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.58,7.18,0.66,0.53,0.029,NA,0.027,0.142,0.328,NA,40.4,NA,NA,NA
11231,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.6,5.69,1.42,0.56,0.021,0.01,0.039,0.17,0.574,NA,25.3,NA,NA,NA
11232,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.43,4.81,0.65,0.51,0.022,NA,0.02,0.272,0.325,NA,50.2,NA,NA,NA
11233,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.52,3.68,0.82,0.3,0.024,0.011,0.029,0.071,0.287,NA,32.3,NA,NA,NA
11234,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.47,4.68,0.65,0.36,0.025,NA,0.021,0.079,0.326,NA,43,NA,NA,NA
11235,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.51,4.36,0.93,0.45,0.031,NA,0.034,0.132,0.34,NA,32.3,NA,NA,NA
11236,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.42,5.55,0.74,0.44,0.03,NA,0.029,0.185,0.578,NA,25.5,NA,NA,NA
11237,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.47,5.55,0.69,0.42,0.031,0.009,0.065,0.124,0.806,NA,41.8,NA,NA,NA
11238,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.46,5.56,0.82,0.54,0.027,0.006,0.039,0.112,0.546,NA,45,NA,NA,NA
11239,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.45,6.78,0.99,0.58,0.021,0.012,0.072,0.225,0.598,NA,22.2,NA,NA,NA
11240,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.49,4.15,0.66,0.4,0.027,0.004,0.037,0.147,0.298,NA,34.6,NA,NA,NA
11241,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.8,0.45,6.43,0.48,0.56,0.024,0.014,0.084,0.405,0.507,NA,19.5,NA,NA,NA
11242,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.41,6.41,1.13,0.49,0.028,0.008,0.044,0.096,0.423,NA,22.8,NA,NA,NA
11243,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.51,5.58,0.77,0.54,0.021,NA,0.046,0.226,0.287,NA,41.4,NA,NA,NA
11244,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.65,5.78,0.58,0.37,0.022,0.037,0.07,0.137,0.851,NA,43.3,NA,NA,NA
11245,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.54,5.57,1.06,0.52,0.023,0.014,0.043,0.085,0.412,NA,37.1,NA,NA,NA
11246,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.2,0.66,6.91,1.28,0.62,0.027,0.027,0.061,0.258,0.796,NA,18,NA,NA,NA
11247,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.68,6.62,0.94,0.62,0.027,0.023,0.06,0.213,0.405,NA,18,NA,NA,NA
11248,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.6,0.67,5.77,0.89,0.49,0.023,0.019,0.05,0.109,0.67,NA,18.5,NA,NA,NA
11249,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.5,0.46,6,1.33,0.52,0.024,0.017,0.05,0.111,0.749,NA,25.9,NA,NA,NA
11250,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.56,6.15,1.21,0.59,0.022,0.017,0.046,0.156,0.496,NA,39.2,NA,NA,NA
11251,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.58,5.48,1.13,0.54,0.023,0.022,0.054,0.188,0.666,NA,34.3,NA,NA,NA
11252,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.53,5.47,0.83,0.59,0.023,0.018,0.059,0.292,0.622,NA,25.5,NA,NA,NA
11253,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.61,5.74,0.76,0.51,0.017,0.033,0.059,0.072,0.941,NA,36.7,NA,NA,NA
11254,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.53,5.6,0.76,0.44,0.022,0.017,0.046,0.089,0.599,NA,36.5,NA,NA,NA
11255,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.53,5.73,1.58,0.58,0.023,0.022,0.058,0.157,0.73,NA,32,NA,NA,NA
11256,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.54,5.62,1.26,0.58,0.016,0.028,0.067,0.141,0.426,NA,36.4,NA,NA,NA
11257,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.57,6.13,0.99,0.55,0.014,0.031,0.074,0.101,0.666,NA,31.7,NA,NA,NA
11258,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.57,5.81,1.26,0.52,0.021,0.018,0.058,0.136,0.486,NA,38.4,NA,NA,NA
11259,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.8,0.54,6.54,0.83,0.52,0.022,NA,0.024,0.096,0.258,NA,35.4,NA,NA,NA
11260,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.53,6.39,0.91,0.6,0.023,NA,0.031,0.067,0.337,NA,29.2,NA,NA,NA
11261,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.36,5.94,1.14,0.63,0.026,NA,0.048,0.125,0.1,NA,28.3,NA,NA,NA
11262,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.1,0.39,5.97,1.11,0.49,0.027,NA,0.171,0.06,0.137,NA,28.3,NA,NA,NA
11263,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,4.8,0.39,6.01,0.56,0.49,0.025,0.007,0.023,0.077,0.521,NA,19.9,NA,NA,NA
11264,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.69,5.62,1.28,0.64,0.018,0.012,0.039,0.085,0.29,NA,30.4,NA,NA,NA
11265,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.7,5.39,1.33,0.57,0.017,0.012,0.04,0.099,0.463,NA,20,NA,NA,NA
11266,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.61,5.46,1.29,0.63,0.02,0.013,0.036,0.062,0.318,NA,19.1,NA,NA,NA
11267,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.8,0.64,5.41,1.32,0.72,0.018,0.014,0.043,0.092,0.356,NA,22,NA,NA,NA
11268,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6,0.57,5.41,1.22,0.48,0.017,0.013,0.04,0.096,0.317,NA,18.7,NA,NA,NA
11269,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.54,4.97,1.27,0.59,0.015,0.012,0.068,0.104,0.36,NA,13.3,NA,NA,NA
11270,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.7,5.29,1.23,0.69,0.013,0.014,0.038,0.092,0.467,NA,18.9,NA,NA,NA
11271,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.3,0.6,5.4,1.52,0.3,0.018,0.012,0.058,0.074,0.333,NA,19.3,NA,NA,NA
11272,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.2,0.37,6.63,0.55,0.49,0.023,NA,0.016,0.097,0.23,NA,12.9,NA,NA,NA
11273,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.43,4.45,0.8,0.53,0.018,0.018,0.015,0.069,0.563,NA,19.6,NA,NA,NA
11274,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.8,0.39,4.58,0.81,0.4,0.023,0.013,0.017,0.065,0.5,NA,39.4,NA,NA,NA
11275,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.9,0.4,4.55,0.56,0.38,0.026,0.015,0.02,0.122,0.477,NA,34.6,NA,NA,NA
11276,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.65,5.21,1.31,0.74,0.02,0.013,0.037,0.07,0.355,NA,41.7,NA,NA,NA
11277,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.61,3.97,0.47,0.45,0.024,0.005,0.024,0.087,0.676,NA,37.8,NA,NA,NA
11278,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.74,5.77,0.61,0.55,0.021,NA,0.041,0.076,0.734,NA,21.9,NA,NA,NA
11279,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.7,0.48,5.78,0.52,0.45,0.02,NA,0.029,0.068,0.591,NA,32.8,NA,NA,NA
11280,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7,0.51,3.99,0.55,0.33,0.019,0.011,0.024,0.057,0.718,NA,16.8,NA,NA,NA
11281,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7,0.53,4.17,0.48,0.39,0.021,0.011,0.025,0.06,0.726,NA,21.8,NA,NA,NA
11282,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,5.1,0.98,6.08,0.62,0.69,0.032,NA,0.058,0.212,2.123,NA,18.7,NA,NA,NA
11283,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.5,0.45,4.96,0.6,0.44,0.025,0.013,0.036,0.086,0.746,NA,19.4,NA,NA,NA
11284,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.9,0.68,4.27,0.54,0.41,0.022,0.015,0.034,0.106,1.08,NA,32.3,NA,NA,NA
11285,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,7.1,0.66,4.51,0.69,0.42,0.025,0.008,0.027,0.062,1.308,NA,25,NA,NA,NA
11286,10000,10000,1988,46.454722,-72.707222,NA,Superior,early mid-season,NA,NA,6.6,0.48,5.73,0.63,0.55,0.019,NA,0.024,0.045,0.306,NA,29.8,NA,NA,NA
