"";"X";"NoEssai";"NoBloc";"NoTraitement";"clrN";"clrP";"clrK";"clrMg";"clrCa";"clrFv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"group_i";"pred_yield"
"1140";1140;87;1;15;0,662191312845761;-1,91223678857032;0,0962967836864661;-1,19555911060018;-1,09602951525315;3,44533731789142;"FL 1533";"mid-season";32,82622951;"LY";"2";"HY"
"1141";1141;87;1;16;0,538804479616451;-1,85059817313627;0,336236700350817;-1,48466390378474;-1,02683081015926;3,48705170711299;"FL 1533";"mid-season";32,1726776;"LY";"2";"LY"
"1143";1143;87;1;18;0,611027084947836;-1,61444958762924;0,0887023350763672;-1,26305170079135;-1,26305170079135;3,44082356918773;"FL 1533";"mid-season";36,25136612;"HY";"2";"HY"
"1144";1144;87;1;19;0,603231080919444;-1,648614580897;0,163406073470876;-1,40120640758316;-1,11695487022817;3,40013870431801;"FL 1533";"mid-season";32,2273224;"LY";"2";"HY"
"1145";1145;87;1;20;0,57178320220236;-1,74038545105574;0,165033336644833;-1,33492034294758;-1,01983929630768;3,35832855146381;"FL 1533";"mid-season";29,85355191;"LY";"2";"LY"
"1147";1147;87;1;22;0,684287242495873;-1,87464026763779;0,243670142941421;-1,42932925098242;-1,13386503808859;3,50987717127151;"FL 1533";"mid-season";23,62404372;"LY";"2";"LY"
"1149";1149;87;2;1;0,502228960694907;-1,88893374242251;0,262274597627;-1,46772027734621;-0,881671232342631;3,47382169378944;"FL 1533";"mid-season";23,09508197;"LY";"2";"LY"
"1150";1150;87;2;2;0,531552822862157;-1,78441175210128;0,16731236681945;-1,23358079372159;-1,10152107170853;3,4206484278498;"FL 1533";"mid-season";37,97814208;"HY";"2";"HY"
"1151";1151;87;2;3;0,563717485411738;-1,54972282544023;0,199477029369032;-1,38138751062101;-1,28735856097274;3,45527438225321;"FL 1533";"mid-season";31,69617486;"LY";"2";"LY"
"1154";1154;87;2;6;0,5067932964909;-1,73964463588014;0,220450148167124;-1,38898776426698;-1,0464974553202;3,4478864108093;"FL 1533";"mid-season";31,90382514;"LY";"2";"LY"
"1155";1155;87;2;7;0,66094848966776;-1,57423684990768;0,0702923823376875;-1,36548203604557;-1,29552344743866;3,50400146138647;"FL 1533";"mid-season";36,17486339;"HY";"2";"LY"
"1156";1156;87;2;8;0,695481115636927;-1,47189049854961;0,219398440314809;-1,56426381868063;-1,27255759592912;3,39383235720762;"FL 1533";"mid-season";34,96393443;"LY";"2";"LY"
"1157";1157;87;2;9;0,730854061180194;-1,6460430647784;0,145716404449652;-1,3947286364975;-1,25255414771695;3,41675538336301;"FL 1533";"mid-season";40,06338798;"HY";"2";"HY"
"1158";1158;87;2;10;0,633386423470308;-1,5801722767397;0,288878866790002;-1,59819078224238;-1,23607611500783;3,49217388372959;"FL 1533";"mid-season";38,23169399;"HY";"2";"LY"
"1160";1160;87;2;12;0,760848393900108;-1,7851533552477;0,149262414381875;-1,36644302038952;-1,14329946907531;3,38478503643055;"FL 1533";"mid-season";37,53661202;"HY";"2";"HY"
"1161";1161;87;2;13;0,906900425452886;-1,40892989429118;0,185909218721767;-1,71121076616411;-1,40892989429118;3,43626091057182;"FL 1533";"mid-season";37,23497268;"HY";"2";"LY"
"1162";1162;87;2;14;0,590124640093716;-1,68676270570174;0,0894443505188267;-1,28129759759358;-1,13245196999601;3,42094328267879;"FL 1533";"mid-season";37,63278689;"HY";"2";"HY"
"1163";1163;87;2;15;0,617812516331433;-1,69362219193959;0,0762955353734114;-1,25178943966056;-1,16081766145483;3,41212124135014;"FL 1533";"mid-season";37,97377049;"HY";"2";"HY"
"1165";1165;87;2;17;0,812325569015147;-1,60555358900993;0,262329575690921;-1,52420794955598;-1,33928561106197;3,39439200492182;"FL 1533";"mid-season";41,43606557;"HY";"2";"HY"
"1166";1166;87;2;18;0,645239490645188;-1,75863785383073;0,0913905235213011;-1,39399474024282;-1,00722176514681;3,42322434505387;"FL 1533";"mid-season";42,27759563;"HY";"2";"HY"
"1167";1167;87;2;19;0,765693989267278;-1,67618709905614;0,190105422034479;-1,46743228519403;-1,19067928327444;3,37849925622286;"FL 1533";"mid-season";38,84371585;"HY";"2";"HY"
"1170";1170;87;2;22;0,698225101670216;-1,66502739297386;0,21096181028195;-1,49797330831069;-1,16150107168948;3,41531486102186;"FL 1533";"mid-season";40,33879781;"HY";"2";"HY"
"1172";1172;87;3;1;0,499148991074077;-1,90735655679757;0,239857599963984;-1,40142091832577;-0,911398422189548;3,48116930627484;"FL 1533";"mid-season";26,15300546;"LY";"2";"LY"
"1173";1173;87;3;2;0,626937745340028;-1,48762205544338;0,197039278228304;-1,45685039677663;-1,32901702526675;3,44951245391843;"FL 1533";"mid-season";34,59453552;"LY";"2";"LY"
"1174";1174;87;3;3;0,807176505022742;-1,83733703697668;0,234093780957076;-1,43898939663738;-1,15488514553348;3,38994129316772;"FL 1533";"mid-season";37,14754098;"HY";"2";"HY"
"1175";1175;87;3;4;0,640419961622037;-1,58548041569085;0,21832739205338;-1,46567921587823;-1,31614748190726;3,50855975980092;"FL 1533";"mid-season";35,1147541;"LY";"2";"LY"
"1176";1176;87;3;5;0,657198893594622;-1,84227504913207;0,178408334325695;-1,32711102376748;-1,08594896695059;3,41972781192983;"FL 1533";"mid-season";36,57486339;"HY";"2";"HY"
"1177";1177;87;3;6;0,513730283067232;-1,88881050190155;0,156519205271421;-1,29831747540169;-0,9872620517646;3,50414054072919;"FL 1533";"mid-season";30,61202186;"LY";"2";"LY"
"1178";1178;87;3;7;0,661806830825967;-1,73783516730735;0,227123176718662;-1,48438626649781;-1,0641060726045;3,39739749886502;"FL 1533";"mid-season";36,04590164;"LY";"2";"LY"
"1179";1179;87;3;8;0,821126310884112;-1,44954878046409;0,0579948242886705;-1,58308017308861;-1,33176574480771;3,48527356318763;"FL 1533";"mid-season";33,17595628;"LY";"2";"LY"
"1182";1182;87;3;11;0,78417957243816;-1,85090160879746;0,0495461661810968;-1,43805639339167;-0,975432871443559;3,43066513501343;"FL 1533";"mid-season";36,36721311;"HY";"2";"HY"
"1183";1183;87;3;12;0,783964214330325;-1,62669510019314;0,157791609705832;-1,44800331144977;-1,52351086395791;3,65645345156467;"FL 1533";"mid-season";20,35846995;"LY";"2";"LY"
"1184";1184;87;3;13;0,77074278660806;-1,71608509335783;0,204788977536154;-1,57298424971716;-1,10298062047143;3,41651819940221;"FL 1533";"mid-season";37,78360656;"HY";"2";"HY"
"1186";1186;87;3;15;0,745909086912219;-1,57435219109477;0,0678755441623218;-1,43459024871961;-1,22604549682655;3,42120330556639;"FL 1533";"mid-season";42,71693989;"HY";"2";"HY"
"1187";1187;87;3;16;0,646297148993398;-1,64526588520605;0,107272870868729;-1,4376265204278;-1,17766899599087;3,5069913817626;"FL 1533";"mid-season";34,49836066;"LY";"2";"LY"
"1188";1188;87;3;17;0,731971907063964;-1,58866357867946;0,197125723562093;-1,58866357867946;-1,23198863474073;3,48021816147359;"FL 1533";"mid-season";35,4273224;"LY";"2";"LY"
"1189";1189;87;3;18;0,653038711700341;-1,72988490319806;0,0965237014431666;-1,3244197950899;-1,10641764327611;3,41115992842056;"FL 1533";"mid-season";38,84371585;"HY";"2";"HY"
"1190";1190;87;3;19;0,649241350939576;-1,82361380376161;0,168816360928595;-1,28809556740525;-1,09969496453491;3,39334662383361;"FL 1533";"mid-season";34,67103825;"LY";"2";"HY"
"1191";1191;87;3;20;0,738988208329092;-1,57694995719561;0,225679184269346;-1,56068943632383;-1,22191570271434;3,39488770363535;"FL 1533";"mid-season";38,01311475;"HY";"2";"HY"
"1193";1193;87;3;22;0,748048089031265;-1,78061502102799;0,232926528915953;-1,38197587799023;-1,2297840626483;3,4114003437193;"FL 1533";"mid-season";42,58579235;"HY";"2";"HY"
"1196";1196;87;4;2;0,5464175725453;-1,75747101835219;0,175938967938892;-1,44297768844975;-1,04281763257128;3,52090979888904;"FL 1533";"mid-season";27,99125683;"LY";"2";"LY"
"1197";1197;87;4;3;0,723304337732417;-1,42845786552705;0,127254647550893;-1,57749344468753;-1,34016525838137;3,49555758331264;"FL 1533";"mid-season";34,33879781;"LY";"2";"LY"
"1199";1199;87;4;5;0,778201104322874;-1,77919112829523;0,166719020760084;-1,36665885296397;-1,25989087753827;3,46082073371451;"FL 1533";"mid-season";34,00437158;"LY";"2";"HY"
"1200";1200;87;4;6;0,621679030326538;-1,66748304233537;0,165098421412944;-1,49563278540871;-1,19487863138957;3,57121700739417;"FL 1533";"mid-season";20,89398907;"LY";"2";"LY"
"1203";1203;87;4;9;0,676399699287239;-1,5806173057973;0,0504041783039795;-1,49360592880767;-1,16910988323317;3,51652924024691;"FL 1533";"mid-season";34,3431694;"LY";"2";"LY"
"1204";1204;87;4;10;0,50845257053454;-1,78342320799896;0,245868549995403;-1,28133126420173;-1,18124780564474;3,49168115731549;"FL 1533";"mid-season";39,73989071;"HY";"2";"LY"
"1205";1205;87;4;11;0,686415179001394;-1,63615750383444;0,219550689993885;-1,41679467536014;-1,34376954034525;3,49075585054455;"FL 1533";"mid-season";36,56612022;"HY";"2";"HY"
"1206";1206;87;4;12;0,612944924325467;-1,509611064164;0,122518259472169;-1,43083018631089;-1,27667950648363;3,48165757316088;"FL 1533";"mid-season";30,5989071;"LY";"2";"LY"
"1207";1207;87;4;13;0,554844507540011;-1,66205699789041;0,14560105740544;-1,47016599008031;-1,0594238248713;3,49120124789657;"FL 1533";"mid-season";37,19344262;"HY";"2";"LY"
"1208";1208;87;4;14;0,588826003687361;-1,79871279518685;0,0816000713826517;-1,4006826655662;-0,970646296727532;3,49961568241057;"FL 1533";"mid-season";33,80327869;"LY";"2";"LY"
"1210";1210;87;4;16;0,75628074263997;-1,59083374966265;0,0042154253193476;-1,44179817050217;-1,20946619313355;3,48160194533905;"FL 1533";"mid-season";31,93224044;"LY";"2";"LY"
"1211";1211;87;4;17;0,355247303765239;-1,96877306994887;0,0717254977823565;-1,23480389486867;-0,790118073607226;3,56672223687718;"FL 1533";"mid-season";29,25901639;"LY";"2";"LY"
"1213";1213;87;4;19;0,553773199311495;-1,80386407205251;-0,00856477611933348;-1,32327833347624;-0,866519930980525;3,44845391331712;"FL 1533";"mid-season";39,12568306;"HY";"2";"LY"
"1214";1214;87;4;20;0,750390574621688;-1,63240815160823;0,0857180665763737;-1,51051833399919;-1,16704490191899;3,47386274632835;"FL 1533";"mid-season";41,83825137;"HY";"2";"LY"
"1215";1215;87;4;21;0,832501487966984;-1,51189558553991;0,153112178049001;-1,49614722857177;-1,40653506988208;3,42896421797778;"FL 1533";"mid-season";49,74863388;"HY";"2";"HY"
"1216";1216;87;4;22;0,492263267758172;-1,91960321563694;0,0597548674859167;-1,19136471526572;-0,88658820945464;3,44553800511321;"FL 1533";"mid-season";37,48852459;"HY";"2";"LY"
"1218";1218;88;1;1;0,416249202246276;-2,13395173140578;0,295692239707168;-1,18591230121705;-0,933209947661294;3,54113253833068;"FL 1533";"mid-season";31,03606557;"LY";"2";"LY"
"1222";1222;88;1;5;0,535373930095075;-2,14496243243962;0,209582399485138;-1,2420947208976;-0,921187000817503;3,56328782457452;"FL 1533";"mid-season";21,33551913;"LY";"2";"LY"
"1223";1223;88;1;6;0,396669457316734;-2,23947357695203;0,375486201084171;-1,27263056591504;-0,83483007716394;3,5747785616301;"FL 1533";"mid-season";17,11693989;"LY";"2";"LY"
"1224";1224;88;1;7;0,711104680333281;-1,75925218843999;0,224045492686946;-1,48837723430459;-1,22210925635662;3,53458850608097;"FL 1533";"mid-season";30,51803279;"LY";"2";"LY"
"1225";1225;88;1;8;0,604260578271158;-1,69586867141813;0,150950574992958;-1,32235516311656;-1,16635091463998;3,42936359591055;"FL 1533";"mid-season";36,35191257;"HY";"2";"HY"
"1226";1226;88;1;9;0,669550220688401;-1,96649505845687;0,309421787455018;-1,34140134114194;-1,16142996169294;3,49035435314832;"FL 1533";"mid-season";37,8579235;"HY";"2";"LY"
"1228";1228;88;1;11;0,585886140933653;-1,93529162326985;0,147522602888625;-1,32670183073797;-1,03535002939722;3,56393473958277;"FL 1533";"mid-season";40,66666667;"HY";"2";"LY"
"1231";1231;88;1;14;0,638760915978691;-1,94344754940442;0,253777027931804;-1,37634108973984;-1,09239733939866;3,51964803463242;"FL 1533";"mid-season";28,16612022;"LY";"2";"LY"
"1232";1232;88;1;15;0,67175386874459;-1,89218283040256;0,210023922050288;-1,41889512595563;-1,14774235545506;3,57704252101838;"FL 1533";"mid-season";33,7989071;"LY";"2";"LY"
"1233";1233;88;1;16;0,453077027719789;-2,03696348006206;0,339309328723142;-1,30064412763691;-0,998975813210389;3,54419706446643;"FL 1533";"mid-season";44,1989071;"HY";"2";"LY"
"1234";1234;88;1;17;0,474651349683502;-1,98191634178603;0,218570881185004;-1,36514214001066;-0,954399974801653;3,60823622572984;"FL 1533";"mid-season";37,26120219;"HY";"2";"HY"
"1235";1235;88;1;18;0,625330668427236;-2,01768706240412;0,218876929492132;-1,33852612381891;-0,986085484018969;3,49809107232263;"FL 1533";"mid-season";40,22076503;"HY";"2";"HY"
"1236";1236;88;1;19;0,654697573248247;-1,76567055540218;0,129273150061104;-1,37480424671517;-1,15166069540096;3,50816477420896;"FL 1533";"mid-season";38,36284153;"HY";"2";"LY"
"1238";1238;88;1;21;0,696095569998961;-1,79748546946261;0,189766019749145;-1,40728783348523;-1,19964846870699;3,51856018190673;"FL 1533";"mid-season";43,8295082;"HY";"2";"LY"
"1241";1241;88;2;1;0,326965706929491;-2,00718487794269;0,315878746394898;-1,34912901719401;-1,04374736764283;3,75721680945514;"FL 1533";"mid-season";13,73114754;"LY";"2";"LY"
"1242";1242;88;2;2;0,557340445123588;-2,0374877316498;0,276461119994559;-1,22338794067219;-1,08197628662237;3,50905039382622;"FL 1533";"mid-season";20,85027322;"LY";"2";"LY"
"1243";1243;88;2;3;0,545232758012711;-2,11058803817255;0,265866903387947;-1,35290233647504;-0,947437228366874;3,59982794161381;"FL 1533";"mid-season";36,44808743;"HY";"2";"HY"
"1244";1244;88;2;4;0,569253585142988;-2,1970655240832;0,243781135910772;-1,27390191292128;-0,882230126945452;3,54016284289617;"FL 1533";"mid-season";36,44371585;"HY";"2";"LY"
"1245";1245;88;2;5;0,628130828619412;-2,03169155016954;0,394216758856503;-1,41989000906355;-1,17993933943296;3,60917331119013;"FL 1533";"mid-season";29,65464481;"LY";"2";"LY"
"1246";1246;88;2;6;0,425961389790161;-2,15749693372633;0,321439549075161;-1,22702156686022;-0,989891773571274;3,62700933529252;"FL 1533";"mid-season";24,13114754;"LY";"2";"LY"
"1247";1247;88;2;7;0,605934447552992;-2,02912329773892;0,285157835018317;-1,36582908032866;-1,04462431583823;3,5484844113345;"FL 1533";"mid-season";31,28743169;"LY";"2";"LY"
"1248";1248;88;2;8;0,605378323061323;-1,90879665445532;0,195962695208809;-1,29569218156891;-1,12970704409465;3,53285486184874;"FL 1533";"mid-season";36,46338798;"HY";"2";"LY"
"1249";1249;88;2;9;0,580519896249007;-2,0605761700561;0,0911860332033623;-1,1732729750552;-0,92457634931637;3,48671956497529;"FL 1533";"mid-season";39,29398907;"HY";"2";"LY"
"1250";1250;88;2;10;0,551590795949318;-2,16333228444065;0,253197067902609;-1,25396199541107;-0,966279922959292;3,57878633895909;"FL 1533";"mid-season";31,30054645;"LY";"2";"LY"
"1251";1251;88;2;11;0,543227800835391;-2,12654346572304;0,221652138523063;-1,33808610535876;-0,883349948243818;3,58309957996716;"FL 1533";"mid-season";37,08196721;"HY";"2";"HY"
"1253";1253;88;2;13;0,481584987977612;-2,08911702197337;0,331251106677055;-1,30635768272374;-0,969885446102528;3,55252405614498;"FL 1533";"mid-season";41,45355191;"HY";"2";"HY"
"1254";1254;88;2;14;0,697178462264012;-2,01823197312436;0,113853302040895;-1,23470073109615;-1,0239796997805;3,4658806396961;"FL 1533";"mid-season";38,43934426;"HY";"2";"HY"
"1255";1255;88;2;15;0,574254486106679;-2,08488554362552;0,275968457492498;-1,31477732192945;-1,27840967775857;3,82784959971437;"FL 1533";"mid-season";27,90601093;"LY";"2";"LY"
"1257";1257;88;2;18;0,53754224379635;-2,02483971815994;0,159962339177722;-1,21390950194361;-0,954398306458527;3,49564294358801;"FL 1533";"mid-season";34,64918033;"LY";"2";"LY"
"1258";1258;88;2;19;0,625995075147521;-1,76467720483389;0,201852231424155;-1,43118559635082;-1,09258343347178;3,46059892808482;"FL 1533";"mid-season";28,4852459;"LY";"2";"LY"
"1259";1259;88;2;20;0,576889531154773;-1,94862287355917;0,30975612693038;-1,40065770284372;-1,08220397172519;3,54483889004293;"FL 1533";"mid-season";30,22076503;"LY";"2";"LY"
"1260";1260;88;2;21;0,522119502490867;-1,98791912720564;0,253365439924605;-1,26810369956354;-1,02412606134649;3,5046639457002;"FL 1533";"mid-season";30,44153005;"LY";"2";"LY"
"1261";1261;88;2;22;0,444989677239478;-2,02079593110174;0,209544255018974;-1,22684405141983;-1,00644398605137;3,5995500363145;"FL 1533";"mid-season";28,93989071;"LY";"2";"LY"
"1263";1263;88;3;1;0,374868621172866;-1,97241665073909;0,236642384244136;-1,27926947017914;-1,19374729674098;3,83392241224221;"FL 1533";"mid-season";4,295081967;"LY";"2";"LY"
"1265";1265;88;3;3;0,569808255471779;-2,01178503682927;0,369443183483889;-1,41394803607365;-1,11384344362331;3,60032507757056;"FL 1533";"mid-season";30,08306011;"LY";"2";"LY"
"1269";1269;88;3;7;0,537070829942563;-1,94569066349905;0,215988976417759;-1,23835884794715;-1,18355061145215;3,61454031653803;"FL 1533";"mid-season";30,30819672;"LY";"2";"LY"
"1271";1271;88;3;9;0,582650159850736;-2,08837905745622;0,245954733852411;-1,25968638490005;-1,06801896568785;3,58747951434097;"FL 1533";"mid-season";21,09071038;"LY";"2";"LY"
"1273";1273;88;3;11;0,4140255602891;-2,08741039145011;0,144905505697379;-1,26073181826564;-0,91980523129505;3,70901637502432;"FL 1533";"mid-season";15,49945355;"LY";"2";"LY"
"1274";1274;88;3;12;0,573700661316577;-1,92275520044866;0,133696823006476;-1,26037967855547;-1,22960801988872;3,70534541456979;"FL 1533";"mid-season";22,63825137;"LY";"2";"LY"
"1276";1276;88;3;14;0,614204026109447;-2,21412927572847;0,374412263749889;-1,33292986366558;-0,95645229243067;3,51489514196539;"FL 1533";"mid-season";34,16393443;"LY";"2";"LY"
"1278";1278;88;3;16;0,589562430817232;-2,04560981058646;0,344462736530705;-1,28346975853956;-1,1011482017456;3,49620260352369;"FL 1533";"mid-season";35,0295082;"LY";"2";"LY"
"1280";1280;88;3;18;0,629784500485385;-2,10782450285837;0,382276963806734;-1,35405270048199;-1,07375073532783;3,52356647437607;"FL 1533";"mid-season";41,66120219;"HY";"2";"LY"
"1281";1281;88;3;19;0,468922756723405;-2,05971075527748;0,212102679049812;-1,17419168207008;-1,00234142514342;3,55521842671776;"FL 1533";"mid-season";26,01967213;"LY";"2";"LY"
"1282";1282;88;3;20;0,508071884867838;-1,87822646937962;0,128513240523481;-1,24799311423025;-1,02745034461609;3,51708480283464;"FL 1533";"mid-season";23,52786885;"LY";"2";"LY"
"1285";1285;88;3;23;0,489457599321762;-2,01652174960148;0,357522307374715;-1,38053298288148;-1,26930734777125;3,81938217355773;"FL 1533";"mid-season";24,42622951;"LY";"2";"LY"
"1286";1286;88;4;1;0,580807131951885;-2,16625008425813;0,351446388352861;-1,19799961345326;-1,1015393472657;3,53353552467235;"FL 1533";"mid-season";26,56174863;"LY";"2";"LY"
"1287";1287;88;4;2;0,571134800648662;-1,95681360039791;0,215409674732896;-1,2776526618127;-1,12149193105742;3,56941371788646;"FL 1533";"mid-season";26,67978142;"LY";"2";"LY"
"1290";1290;88;4;5;0,517964981099366;-2,03500220604558;0,397478646402567;-1,42593814269618;-1,09954155806371;3,64503827930354;"FL 1533";"mid-season";21,72240437;"LY";"2";"LY"
"1292";1292;88;4;7;0,539783002404211;-2,16648783879792;0,332212133122414;-1,17323606578764;-1,06787555012981;3,53560431918875;"FL 1533";"mid-season";33,00983607;"LY";"2";"LY"
"1294";1294;88;4;9;0,646107140142967;-1,75415686649095;0,346790880409845;-1,48845370075795;-1,26531014944374;3,51502269613983;"FL 1533";"mid-season";31,39016393;"LY";"2";"LY"
"1295";1295;88;4;10;0,674090491636422;-1,90755856326466;0,218095821570302;-1,35959339254922;-1,21441138270472;3,58937702531188;"FL 1533";"mid-season";27,18469945;"LY";"2";"LY"
