"";"NoEssai";"NoBloc";"NoTraitement";"clr_N";"clr_P";"clr_K";"clr_Mg";"clr_Ca";"clr_Fv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"ionomicGroup"
"3059";15012;3;1;0,673176821596553;-2,15583184630672;0,537104614876489;-1,54461245927928;-0,929103804904959;3,41926667401791;"Goldrush";"mid-season";17,03;"LY";"4"
"3060";15012;3;2;0,687652192882805;-2,1755001854351;0,644964741482033;-1,56149280856499;-0,984968737448638;3,38934479708389;"Goldrush";"mid-season";25,49;"LY";"4"
"3061";15012;3;3;0;-2,02076177684428;0,723133100025924;-1,4306626940351;-0,884410647088206;3,61270201794167;"Goldrush";"mid-season";28,45;"LY";"4"
"3062";15012;3;4;0,734016264074202;-2,19974810054786;0,607709561049598;-1,59909565218325;-0,988211990508459;3,44532991811577;"Goldrush";"mid-season";26,53;"LY";"4"
"3063";15012;3;5;0,746103639128334;-2,16584141738013;0,641557296822866;-1,54210825747879;-1,10149589109923;3,42178463000694;"Goldrush";"mid-season";27,14;"LY";"4"
"3064";15013;1;1;0,792256602172114;-2,0808834742954;0,278401775751979;-1,57842389864056;-0,878921248032138;3,467570243044;"Goldrush";"mid-season";27,14;"LY";"4"
"3065";15013;1;2;0,773653883871191;-2,16684886475827;0,477229961261675;-1,55001195245036;-0,945674387091642;3,4116513591674;"Goldrush";"mid-season";25,52;"LY";"4"
"3066";15013;1;3;0,722980450992275;-2,15275840863524;0,550136927338118;-1,58027270763409;-0,967250346255865;3,42716408419479;"Goldrush";"mid-season";29,86;"LY";"4"
"3067";15013;1;4;0,77014992063963;-2,14984439991999;0,635463610640282;-1,62647880589969;-1,04620084357751;3,41691051811729;"Goldrush";"mid-season";24,65;"LY";"4"
"3068";15013;1;5;0,775206696303689;-2,06704163819672;0,718215224890717;-1,66826850241872;-1,17004432580372;3,41193254522475;"Goldrush";"mid-season";22,76;"LY";"4"
"3069";15013;2;1;0,792256602172114;-2,0808834742954;0,278401775751979;-1,57842389864056;-0,878921248032138;3,467570243044;"Goldrush";"mid-season";26,29;"LY";"4"
"3070";15013;2;2;0,773653883871191;-2,16684886475827;0,477229961261675;-1,55001195245036;-0,945674387091642;3,4116513591674;"Goldrush";"mid-season";27,03;"LY";"4"
"3071";15013;2;3;0,722980450992275;-2,15275840863524;0,550136927338118;-1,58027270763409;-0,967250346255865;3,42716408419479;"Goldrush";"mid-season";25,67;"LY";"4"
"3072";15013;2;4;0,77014992063963;-2,14984439991999;0,635463610640282;-1,62647880589969;-1,04620084357751;3,41691051811729;"Goldrush";"mid-season";27,24;"LY";"4"
"3073";15013;2;5;0,775206696303689;-2,06704163819672;0,718215224890717;-1,66826850241872;-1,17004432580372;3,41193254522475;"Goldrush";"mid-season";29,2;"LY";"4"
"3074";15013;3;1;0,792256602172114;-2,0808834742954;0,278401775751979;-1,57842389864056;-0,878921248032138;3,467570243044;"Goldrush";"mid-season";21,73;"LY";"4"
"3075";15013;3;2;0,773653883871191;-2,16684886475827;0,477229961261675;-1,55001195245036;-0,945674387091642;3,4116513591674;"Goldrush";"mid-season";21,86;"LY";"4"
"3076";15013;3;3;0,722980450992275;-2,15275840863524;0,550136927338118;-1,58027270763409;-0,967250346255865;3,42716408419479;"Goldrush";"mid-season";33,2;"LY";"4"
"3077";15013;3;4;0,77014992063963;-2,14984439991999;0,635463610640282;-1,62647880589969;-1,04620084357751;3,41691051811729;"Goldrush";"mid-season";26,34;"LY";"4"
"3078";15013;3;5;0,775206696303689;-2,06704163819672;0,718215224890717;-1,66826850241872;-1,17004432580372;3,41193254522475;"Goldrush";"mid-season";24,16;"LY";"4"
"3079";15014;1;1;0,69451685660164;-2,20832814735588;0,474792927879914;-1,64426590937299;-0,841745099866531;3,52502937211385;"Mystere";"late";30,43;"LY";"1"
"3080";15014;1;2;0,699233376369834;-2,09488502542842;0,534594186855357;-1,67696260983741;-0,983938214035939;3,52195828607658;"Mystere";"late";26,44;"LY";"1"
"3081";15014;1;3;0,69025179258665;-2,1930681261607;0,507539075088182;-1,61620117566555;-0,924349868466756;3,53582830261816;"Mystere";"late";19,71;"LY";"1"
"3082";15014;1;4;0,753080749272842;-2,11994021739639;0,595865415598157;-1,7957315005667;-0,988422149136821;3,55514770222891;"Mystere";"late";29,27;"LY";"1"
"3083";15014;1;5;0,750952539963408;-2,11956613586897;0,512932569135311;-1,7491454151899;-1,02824330745277;3,63306974941293;"Mystere";"late";26,49;"LY";"1"
"3084";15014;1;6;0,714056917732805;-2,26028954443922;0,46648630490625;-1,62547210293122;-0,844498721342274;3,54971714607366;"Mystere";"late";22,36;"LY";"1"
"3085";15014;2;1;0,69451685660164;-2,20832814735588;0,474792927879914;-1,64426590937299;-0,841745099866531;3,52502937211385;"Mystere";"late";27,98;"LY";"1"
"3086";15014;2;2;0,699233376369834;-2,09488502542842;0,534594186855357;-1,67696260983741;-0,983938214035939;3,52195828607658;"Mystere";"late";23,05;"LY";"1"
"3087";15014;2;3;0,69025179258665;-2,1930681261607;0,507539075088182;-1,61620117566555;-0,924349868466756;3,53582830261816;"Mystere";"late";24,08;"LY";"1"
"3088";15014;2;4;0,753080749272842;-2,11994021739639;0,595865415598157;-1,7957315005667;-0,988422149136821;3,55514770222891;"Mystere";"late";22,36;"LY";"1"
"3089";15014;2;5;0,750952539963408;-2,11956613586897;0,512932569135311;-1,7491454151899;-1,02824330745277;3,63306974941293;"Mystere";"late";19,41;"LY";"1"
"3090";15014;2;6;0,714056917732805;-2,26028954443922;0,46648630490625;-1,62547210293122;-0,844498721342274;3,54971714607366;"Mystere";"late";23,71;"LY";"1"
"3091";15014;3;1;0,69451685660164;-2,20832814735588;0,474792927879914;-1,64426590937299;-0,841745099866531;3,52502937211385;"Mystere";"late";22,3;"LY";"1"
"3092";15014;3;2;0,699233376369834;-2,09488502542842;0,534594186855357;-1,67696260983741;-0,983938214035939;3,52195828607658;"Mystere";"late";18,24;"LY";"1"
"3093";15014;3;3;0,69025179258665;-2,1930681261607;0,507539075088182;-1,61620117566555;-0,924349868466756;3,53582830261816;"Mystere";"late";20,61;"LY";"1"
"3094";15014;3;4;0,753080749272842;-2,11994021739639;0,595865415598157;-1,7957315005667;-0,988422149136821;3,55514770222891;"Mystere";"late";24,2;"LY";"1"
"3095";15014;3;5;0,750952539963408;-2,11956613586897;0,512932569135311;-1,7491454151899;-1,02824330745277;3,63306974941293;"Mystere";"late";26,15;"LY";"1"
"3096";15014;3;6;0,714056917732805;-2,26028954443922;0,46648630490625;-1,62547210293122;-0,844498721342274;3,54971714607366;"Mystere";"late";18,28;"LY";"1"
"3097";15015;1;1;0,626917986140246;-2,00942031248959;0,56648742828846;-1,7970597173741;-0,800772734714422;3,4138473501494;"Mystere";"late";35,23;"HY";"1"
"3098";15015;1;2;0,603708585461332;-1,99362942355128;0,501685193414809;-1,73659394508136;-0,805033324521567;3,42986291427806;"Mystere";"late";37,37;"HY";"1"
"3099";15015;1;3;0,606212907780479;-1,99767117790696;0,531458440411885;-1,75717975059242;-0,809869377953738;3,42704895826076;"Mystere";"late";28,54;"LY";"1"
"3100";15015;1;4;0,612352237611485;-2,01983063954838;0,474257262460331;-1,75648014336747;-0,746812804142026;3,43651408698605;"Mystere";"late";46,12;"HY";"1"
"3101";15015;1;5;0,633348769850509;-1,96173729146478;0,512594384421736;-1,77996163511797;-0,833408793191577;3,42916456550208;"Mystere";"late";41,49;"HY";"1"
"3102";15015;1;6;0,6485488008986;-2,014927868205;0,520799616139618;-1,77883930233846;-0,783715707270553;3,4081344607758;"Mystere";"late";41,4;"HY";"1"
"3103";15015;2;1;0,626917986140246;-2,00942031248959;0,56648742828846;-1,7970597173741;-0,800772734714422;3,4138473501494;"Mystere";"late";29,33;"LY";"1"
"3104";15015;2;2;0,603708585461332;-1,99362942355128;0,501685193414809;-1,73659394508136;-0,805033324521567;3,42986291427806;"Mystere";"late";37,91;"HY";"1"
"3105";15015;2;3;0,606212907780479;-1,99767117790696;0,531458440411885;-1,75717975059242;-0,809869377953738;3,42704895826076;"Mystere";"late";38,97;"HY";"1"
"3106";15015;2;4;0,612352237611485;-2,01983063954838;0,474257262460331;-1,75648014336747;-0,746812804142026;3,43651408698605;"Mystere";"late";35,06;"HY";"1"
"3107";15015;2;5;0,633348769850509;-1,96173729146478;0,512594384421736;-1,77996163511797;-0,833408793191577;3,42916456550208;"Mystere";"late";42,25;"HY";"1"
"3108";15015;2;6;0,6485488008986;-2,014927868205;0,520799616139618;-1,77883930233846;-0,783715707270553;3,4081344607758;"Mystere";"late";39,31;"HY";"1"
"3109";15015;3;1;0,626917986140246;-2,00942031248959;0,56648742828846;-1,7970597173741;-0,800772734714422;3,4138473501494;"Mystere";"late";33,74;"HY";"1"
"3110";15015;3;2;0,603708585461332;-1,99362942355128;0,501685193414809;-1,73659394508136;-0,805033324521567;3,42986291427806;"Mystere";"late";32,27;"LY";"1"
"3111";15015;3;3;0,606212907780479;-1,99767117790696;0,531458440411885;-1,75717975059242;-0,809869377953738;3,42704895826076;"Mystere";"late";35,66;"HY";"1"
"3112";15015;3;4;0,612352237611485;-2,01983063954838;0,474257262460331;-1,75648014336747;-0,746812804142026;3,43651408698605;"Mystere";"late";38,79;"HY";"1"
"3113";15015;3;5;0,633348769850509;-1,96173729146478;0,512594384421736;-1,77996163511797;-0,833408793191577;3,42916456550208;"Mystere";"late";36,91;"HY";"1"
"3114";15015;3;6;0,6485488008986;-2,014927868205;0,520799616139618;-1,77883930233846;-0,783715707270553;3,4081344607758;"Mystere";"late";37,31;"HY";"1"
"3115";15016;1;1;0,570049815934193;-2,33944982688811;0,507632795317162;-1,42487447446738;-0,749186745008305;3,43582843511243;"Mystere";"late";24,23;"LY";"1"
"3116";15016;1;2;0,660070769341722;-2,32486924795574;0,54913484068731;-1,52459357131707;-0,840521033139821;3,4807782423836;"Mystere";"late";33,73;"HY";"1"
"3117";15016;1;3;0,666417857403832;-2,35343401681659;0,636147602124196;-1,54971059560374;-0,892903617973229;3,49348277086554;"Mystere";"late";34,57;"HY";"1"
"3118";15016;1;4;0,638681514532451;-2,33186123659482;0,61085491576739;-1,58479029035303;-0,889833224245986;3,55694832089399;"Mystere";"late";29,77;"LY";"1"
"3119";15016;1;5;0,651747694179125;-2,35954541876268;0,445743516550489;-1,55545334425101;-0,758481091480852;3,57598864376493;"Mystere";"late";31,18;"LY";"1"
"3120";15016;1;6;0,660045024620716;-2,32552779127635;0,674767743019801;-1,59070712696417;-0,918292954933164;3,49971510553317;"Mystere";"late";30,57;"LY";"1"
"3121";15016;1;7;0,622122771527951;-2,2788910965757;0,499118505762154;-1,58674039083382;-0,788228932466656;3,53261914258608;"Mystere";"late";34,49;"HY";"1"
"3122";15016;1;8;0,61074773506945;-2,3214361985506;0,578747879397242;-1,48912086771713;-0,864508412510947;3,48556986431198;"Mystere";"late";31,28;"LY";"1"
"3123";15016;2;1;0,570049815934193;-2,33944982688811;0,507632795317162;-1,42487447446738;-0,749186745008305;3,43582843511243;"Mystere";"late";34,26;"HY";"1"
"3124";15016;2;2;0,660070769341722;-2,32486924795574;0,54913484068731;-1,52459357131707;-0,840521033139821;3,4807782423836;"Mystere";"late";29,37;"LY";"1"
"3125";15016;2;3;0,666417857403832;-2,35343401681659;0,636147602124196;-1,54971059560374;-0,892903617973229;3,49348277086554;"Mystere";"late";33,52;"HY";"1"
"3126";15016;2;4;0,638681514532451;-2,33186123659482;0,61085491576739;-1,58479029035303;-0,889833224245986;3,55694832089399;"Mystere";"late";33,51;"HY";"1"
"3127";15016;2;5;0,651747694179125;-2,35954541876268;0,445743516550489;-1,55545334425101;-0,758481091480852;3,57598864376493;"Mystere";"late";24,45;"LY";"1"
"3128";15016;2;6;0,660045024620716;-2,32552779127635;0,674767743019801;-1,59070712696417;-0,918292954933164;3,49971510553317;"Mystere";"late";31,5;"LY";"1"
"3129";15016;2;7;0,622122771527951;-2,2788910965757;0,499118505762154;-1,58674039083382;-0,788228932466656;3,53261914258608;"Mystere";"late";30,47;"LY";"1"
"3130";15016;2;8;0,61074773506945;-2,3214361985506;0,578747879397242;-1,48912086771713;-0,864508412510947;3,48556986431198;"Mystere";"late";26,93;"LY";"1"
"3131";15016;3;1;0,570049815934193;-2,33944982688811;0,507632795317162;-1,42487447446738;-0,749186745008305;3,43582843511243;"Mystere";"late";33,94;"HY";"1"
"3132";15016;3;2;0,660070769341722;-2,32486924795574;0,54913484068731;-1,52459357131707;-0,840521033139821;3,4807782423836;"Mystere";"late";35,08;"HY";"1"
"3133";15016;3;3;0,666417857403832;-2,35343401681659;0,636147602124196;-1,54971059560374;-0,892903617973229;3,49348277086554;"Mystere";"late";31,51;"LY";"1"
"3134";15016;3;4;0,638681514532451;-2,33186123659482;0,61085491576739;-1,58479029035303;-0,889833224245986;3,55694832089399;"Mystere";"late";32,77;"LY";"1"
"3135";15016;3;5;0,651747694179125;-2,35954541876268;0,445743516550489;-1,55545334425101;-0,758481091480852;3,57598864376493;"Mystere";"late";29,74;"LY";"1"
"3136";15016;3;6;0,660045024620716;-2,32552779127635;0,674767743019801;-1,59070712696417;-0,918292954933164;3,49971510553317;"Mystere";"late";37,22;"HY";"1"
"3137";15016;3;7;0,622122771527951;-2,2788910965757;0,499118505762154;-1,58674039083382;-0,788228932466656;3,53261914258608;"Mystere";"late";30,71;"LY";"1"
"3138";15016;3;8;0,61074773506945;-2,3214361985506;0,578747879397242;-1,48912086771713;-0,864508412510947;3,48556986431198;"Mystere";"late";32,13;"LY";"1"
"3139";15017;1;1;0,76582022523742;-2,16219078080042;0,623017023907835;-1,71084606694156;-1,07879579713718;3,56299539573391;"Goldrush";"mid-season";34,34;"LY";"4"
"3140";15017;1;2;0,754678094820765;-2,08602462521385;0,531996048504494;-1,65114781447965;-1,04312074734317;3,49361904371141;"Goldrush";"mid-season";37,59;"LY";"4"
"3141";15017;1;3;0,771893344191365;-2,0480486709862;0,556594239598073;-1,73218556076708;-1,02743307546211;3,47917972342595;"Goldrush";"mid-season";34,53;"LY";"4"
"3142";15017;1;4;0,818554233981394;-1,98151517491178;0,473371449707782;-1,70844503406595;-1,13597468880888;3,53400921409745;"Goldrush";"mid-season";41,99;"HY";"4"
"3143";15017;1;5;0,773654813174648;-2,03449727309313;0,513199924372723;-1,69817387921983;-1,0931444587411;3,5389608735067;"Goldrush";"mid-season";39,64;"HY";"4"
"3144";15017;1;6;0,786082927957865;-1,98074084450436;0,376378428605513;-1,64001591187796;-1,03234405645831;3,49063945627726;"Goldrush";"mid-season";44,13;"HY";"4"
"3145";15017;2;1;0,76582022523742;-2,16219078080042;0,623017023907835;-1,71084606694156;-1,07879579713718;3,56299539573391;"Goldrush";"mid-season";40,5;"HY";"4"
"3146";15017;2;2;0,754678094820765;-2,08602462521385;0,531996048504494;-1,65114781447965;-1,04312074734317;3,49361904371141;"Goldrush";"mid-season";37,49;"LY";"4"
"3147";15017;2;3;0,771893344191365;-2,0480486709862;0,556594239598073;-1,73218556076708;-1,02743307546211;3,47917972342595;"Goldrush";"mid-season";39,52;"HY";"4"
"3148";15017;2;4;0,818554233981394;-1,98151517491178;0,473371449707782;-1,70844503406595;-1,13597468880888;3,53400921409745;"Goldrush";"mid-season";45,58;"HY";"4"
"3149";15017;2;5;0,773654813174648;-2,03449727309313;0,513199924372723;-1,69817387921983;-1,0931444587411;3,5389608735067;"Goldrush";"mid-season";41,86;"HY";"4"
"3150";15017;2;6;0,786082927957865;-1,98074084450436;0,376378428605513;-1,64001591187796;-1,03234405645831;3,49063945627726;"Goldrush";"mid-season";40,4;"HY";"4"
"3151";15017;3;1;0,76582022523742;-2,16219078080042;0,623017023907835;-1,71084606694156;-1,07879579713718;3,56299539573391;"Goldrush";"mid-season";33,52;"LY";"4"
"3152";15017;3;2;0,754678094820765;-2,08602462521385;0,531996048504494;-1,65114781447965;-1,04312074734317;3,49361904371141;"Goldrush";"mid-season";32,79;"LY";"4"
"3153";15017;3;3;0,771893344191365;-2,0480486709862;0,556594239598073;-1,73218556076708;-1,02743307546211;3,47917972342595;"Goldrush";"mid-season";36,38;"LY";"4"
"3154";15017;3;4;0,818554233981394;-1,98151517491178;0,473371449707782;-1,70844503406595;-1,13597468880888;3,53400921409745;"Goldrush";"mid-season";29,66;"LY";"4"
"3155";15017;3;5;0,773654813174648;-2,03449727309313;0,513199924372723;-1,69817387921983;-1,0931444587411;3,5389608735067;"Goldrush";"mid-season";38,41;"LY";"4"
"3156";15017;3;6;0,786082927957865;-1,98074084450436;0,376378428605513;-1,64001591187796;-1,03234405645831;3,49063945627726;"Goldrush";"mid-season";36,46;"LY";"4"
"3157";15018;1;1;0,827103813308611;-2,02643138002652;0,546749037736168;-2,06663465282653;-0,857445445668976;3,57665862747724;"Snowden";"late";28,52;"LY";"4"
"3158";15018;1;2;0,835768140027716;-2,02305128592432;0,51807066559278;-2,0183667242151;-0,886495795656339;3,57407500017525;"Snowden";"late";27,47;"LY";"4"
"3159";15018;1;3;0,871135555015974;-1,9847354813067;0,566875079508281;-2,08643866087145;-0,96554845413837;3,59871196179227;"Snowden";"late";33,89;"LY";"4"
"3160";15018;1;4;0,817882004126159;-1,99791008325457;0,626432306281297;-2,05646144995936;-0,960437219799327;3,5704944426058;"Snowden";"late";29,55;"LY";"4"
"3161";15018;1;5;0,826035734519777;-1,98992885992278;0,577995806036615;-2,03488628734416;-0,939720027941604;3,56050363465216;"Snowden";"late";27,16;"LY";"4"
"3162";15018;1;6;0,830210581251913;-2,03888770949694;0,74072540635418;-2,14980001231571;-0,959438328001099;3,57719006220765;"Snowden";"late";30,43;"LY";"4"
"3163";15018;2;1;0,827103813308611;-2,02643138002652;0,546749037736168;-2,06663465282653;-0,857445445668976;3,57665862747724;"Snowden";"late";29,18;"LY";"4"
"3164";15018;2;2;0,835768140027716;-2,02305128592432;0,51807066559278;-2,0183667242151;-0,886495795656339;3,57407500017525;"Snowden";"late";28,47;"LY";"4"
"3165";15018;2;3;0,871135555015974;-1,9847354813067;0,566875079508281;-2,08643866087145;-0,96554845413837;3,59871196179227;"Snowden";"late";31,35;"LY";"4"
"3166";15018;2;4;0,817882004126159;-1,99791008325457;0,626432306281297;-2,05646144995936;-0,960437219799327;3,5704944426058;"Snowden";"late";33,61;"LY";"4"
"3167";15018;2;5;0,826035734519777;-1,98992885992278;0,577995806036615;-2,03488628734416;-0,939720027941604;3,56050363465216;"Snowden";"late";29,88;"LY";"4"
"3168";15018;2;6;0,830210581251913;-2,03888770949694;0,74072540635418;-2,14980001231571;-0,959438328001099;3,57719006220765;"Snowden";"late";26,88;"LY";"4"
"3169";15018;3;1;0,827103813308611;-2,02643138002652;0,546749037736168;-2,06663465282653;-0,857445445668976;3,57665862747724;"Snowden";"late";26,68;"LY";"4"
"3170";15018;3;2;0,835768140027716;-2,02305128592432;0,51807066559278;-2,0183667242151;-0,886495795656339;3,57407500017525;"Snowden";"late";27,9;"LY";"4"
"3171";15018;3;3;0,871135555015974;-1,9847354813067;0,566875079508281;-2,08643866087145;-0,96554845413837;3,59871196179227;"Snowden";"late";30,13;"LY";"4"
"3172";15018;3;4;0,817882004126159;-1,99791008325457;0,626432306281297;-2,05646144995936;-0,960437219799327;3,5704944426058;"Snowden";"late";28,7;"LY";"4"
"3173";15018;3;5;0,826035734519777;-1,98992885992278;0,577995806036615;-2,03488628734416;-0,939720027941604;3,56050363465216;"Snowden";"late";26,98;"LY";"4"
"3174";15018;3;6;0,830210581251913;-2,03888770949694;0,74072540635418;-2,14980001231571;-0,959438328001099;3,57719006220765;"Snowden";"late";30,07;"LY";"4"
"3175";15019;1;1;0,543648134741614;-2,15724464589107;0,443667533290296;-1,67664032995474;-0,455987942478066;3,30255725029196;"Vivaldi";"early mid-season";59,46;"HY";"1"
"3176";15019;1;2;0,527516037878894;-2,14483249051859;0,467722262590295;-1,70296066749806;-0,472840904320473;3,32539576186794;"Vivaldi";"early mid-season";55,99;"HY";"1"
"3177";15019;1;3;0,531397870378635;-2,11338717684865;0,507429571836417;-1,75110286549627;-0,469494840002604;3,29515744013247;"Vivaldi";"early mid-season";56,92;"HY";"1"
"3178";15019;1;4;0,51187746232079;-2,17710818698696;0,693302493897016;-1,77542339042871;-0,519468428218736;3,26682004941661;"Vivaldi";"early mid-season";53,8;"HY";"1"
"3179";15019;1;5;0,472726871726671;-2,16278241923203;0,626548288430656;-1,74087957189151;-0,489725901910647;3,29411273287686;"Vivaldi";"early mid-season";56,71;"HY";"1"
"3180";15019;1;6;0,57405640357117;-2,17897654167227;0,645807179722159;-1,80086896393242;-0,539990147981981;3,29997207029333;"Vivaldi";"early mid-season";55,81;"HY";"1"
"3181";15019;2;1;0,543648134741614;-2,15724464589107;0,443667533290296;-1,67664032995474;-0,455987942478066;3,30255725029196;"Vivaldi";"early mid-season";70,93;"HY";"1"
"3182";15019;2;2;0,527516037878894;-2,14483249051859;0,467722262590295;-1,70296066749806;-0,472840904320473;3,32539576186794;"Vivaldi";"early mid-season";67,15;"HY";"1"
"3183";15019;2;3;0,531397870378635;-2,11338717684865;0,507429571836417;-1,75110286549627;-0,469494840002604;3,29515744013247;"Vivaldi";"early mid-season";67,64;"HY";"1"
"3184";15019;2;4;0,51187746232079;-2,17710818698696;0,693302493897016;-1,77542339042871;-0,519468428218736;3,26682004941661;"Vivaldi";"early mid-season";67,59;"HY";"1"
"3185";15019;2;5;0,472726871726671;-2,16278241923203;0,626548288430656;-1,74087957189151;-0,489725901910647;3,29411273287686;"Vivaldi";"early mid-season";65,16;"HY";"1"
"3186";15019;2;6;0,57405640357117;-2,17897654167227;0,645807179722159;-1,80086896393242;-0,539990147981981;3,29997207029333;"Vivaldi";"early mid-season";60,58;"HY";"1"
"3187";15019;3;1;0,543648134741614;-2,15724464589107;0,443667533290296;-1,67664032995474;-0,455987942478066;3,30255725029196;"Vivaldi";"early mid-season";59,1;"HY";"1"
"3188";15019;3;2;0,527516037878894;-2,14483249051859;0,467722262590295;-1,70296066749806;-0,472840904320473;3,32539576186794;"Vivaldi";"early mid-season";65,48;"HY";"1"
"3189";15019;3;3;0,531397870378635;-2,11338717684865;0,507429571836417;-1,75110286549627;-0,469494840002604;3,29515744013247;"Vivaldi";"early mid-season";61,13;"HY";"1"
"3190";15019;3;4;0,51187746232079;-2,17710818698696;0,693302493897016;-1,77542339042871;-0,519468428218736;3,26682004941661;"Vivaldi";"early mid-season";58,92;"HY";"1"
"3191";15019;3;5;0,472726871726671;-2,16278241923203;0,626548288430656;-1,74087957189151;-0,489725901910647;3,29411273287686;"Vivaldi";"early mid-season";57,52;"HY";"1"
"3192";15019;3;6;0,57405640357117;-2,17897654167227;0,645807179722159;-1,80086896393242;-0,539990147981981;3,29997207029333;"Vivaldi";"early mid-season";61,78;"HY";"1"
"3193";15020;1;1;1,08547894922939;-1,50796031778558;-0,333356129870123;-1,60242882656659;-1,45075351285629;3,8090198378492;"Goldrush";"mid-season";15,33;"LY";"4"
"3194";15020;1;2;1,09555387001491;-1,44337764498777;0,0883874148391737;-1,78886332123337;-1,7091376695338;3,75743735090086;"Goldrush";"mid-season";19,98;"LY";"4"
"3195";15020;1;3;1,02420915284159;-1,5190284934947;0,230655411858891;-1,7900605041065;-1,68980990475976;3,74403433766047;"Goldrush";"mid-season";28,03;"LY";"4"
"3196";15020;1;4;0,997222758923277;-1,55874296229059;0,241130417551031;-1,79948927759756;-1,64893914443464;3,76881820784847;"Goldrush";"mid-season";20,01;"LY";"4"
"3197";15020;1;5;0,977048226650585;-1,57222168133351;0,250185300442359;-1,77721569954224;-1,68520774547072;3,80741159925353;"Goldrush";"mid-season";28,6;"LY";"4"
"3198";15020;1;6;1,014475148554;-1,59549801254404;0,215090433093579;-1,75674605787708;-1,61550053575715;3,73817902453068;"Goldrush";"mid-season";27,43;"LY";"4"
"3199";15020;2;1;1,08547894922939;-1,50796031778558;-0,333356129870123;-1,60242882656659;-1,45075351285629;3,8090198378492;"Goldrush";"mid-season";14,39;"LY";"4"
"3200";15020;2;2;1,09555387001491;-1,44337764498777;0,0883874148391737;-1,78886332123337;-1,7091376695338;3,75743735090086;"Goldrush";"mid-season";20,07;"LY";"4"
"3201";15020;2;3;1,02420915284159;-1,5190284934947;0,230655411858891;-1,7900605041065;-1,68980990475976;3,74403433766047;"Goldrush";"mid-season";24,61;"LY";"4"
"3202";15020;2;4;0,997222758923277;-1,55874296229059;0,241130417551031;-1,79948927759756;-1,64893914443464;3,76881820784847;"Goldrush";"mid-season";22,33;"LY";"4"
"3203";15020;2;5;0,977048226650585;-1,57222168133351;0,250185300442359;-1,77721569954224;-1,68520774547072;3,80741159925353;"Goldrush";"mid-season";27,23;"LY";"4"
"3204";15020;2;6;1,014475148554;-1,59549801254404;0,215090433093579;-1,75674605787708;-1,61550053575715;3,73817902453068;"Goldrush";"mid-season";22,28;"LY";"4"
"3205";15020;3;1;1,08547894922939;-1,50796031778558;-0,333356129870123;-1,60242882656659;-1,45075351285629;3,8090198378492;"Goldrush";"mid-season";12,45;"LY";"4"
"3206";15020;3;2;1,09555387001491;-1,44337764498777;0,0883874148391737;-1,78886332123337;-1,7091376695338;3,75743735090086;"Goldrush";"mid-season";18,79;"LY";"4"
"3207";15020;3;3;1,02420915284159;-1,5190284934947;0,230655411858891;-1,7900605041065;-1,68980990475976;3,74403433766047;"Goldrush";"mid-season";18,28;"LY";"4"
"3208";15020;3;4;0,997222758923277;-1,55874296229059;0,241130417551031;-1,79948927759756;-1,64893914443464;3,76881820784847;"Goldrush";"mid-season";20,49;"LY";"4"
"3209";15020;3;5;0,977048226650585;-1,57222168133351;0,250185300442359;-1,77721569954224;-1,68520774547072;3,80741159925353;"Goldrush";"mid-season";20,76;"LY";"4"
"3210";15020;3;6;1,014475148554;-1,59549801254404;0,215090433093579;-1,75674605787708;-1,61550053575715;3,73817902453068;"Goldrush";"mid-season";18,55;"LY";"4"
"3211";15021;1;1;0,89723254464759;-1,42798479468962;0,238068882171792;-1,89731915452944;-1,33188370824202;3,52188623064169;"AC Chaleur";"early";14,32;"LY";"2"
"3212";15021;1;2;0,88300446472966;-1,41189389618154;0,250002990700939;-1,91612333511489;-1,3608001305997;3,55580990646553;"AC Chaleur";"early";10,23;"LY";"2"
"3213";15021;1;3;0,932487671394015;-1,46373681144595;0,341651358115552;-1,96224777238858;-1,45080597854016;3,60265153286512;"AC Chaleur";"early";14,38;"LY";"2"
"3214";15021;1;4;0,99921191929583;-1,18576551554235;0,328219754513345;-2,04583072766567;-1,6821565859902;3,58632115538905;"AC Chaleur";"early";15,56;"LY";"2"
"3215";15021;1;5;0,90937698712125;-1,49677728773782;0,31662804152012;-1,94204082767693;-1,42058720078491;3,63340028755829;"AC Chaleur";"early";11,93;"LY";"2"
"3216";15021;1;6;1,00919036259082;-1,19226315572292;0,345496158613096;-2,04683573739954;-1,69970776894264;3,58412014086119;"AC Chaleur";"early";16,26;"LY";"2"
"3217";15021;2;1;0,89723254464759;-1,42798479468962;0,238068882171792;-1,89731915452944;-1,33188370824202;3,52188623064169;"AC Chaleur";"early";16,61;"LY";"2"
"3218";15021;2;2;0,88300446472966;-1,41189389618154;0,250002990700939;-1,91612333511489;-1,3608001305997;3,55580990646553;"AC Chaleur";"early";12,45;"LY";"2"
"3219";15021;2;3;0,932487671394015;-1,46373681144595;0,341651358115552;-1,96224777238858;-1,45080597854016;3,60265153286512;"AC Chaleur";"early";13,5;"LY";"2"
"3220";15021;2;4;0,99921191929583;-1,18576551554235;0,328219754513345;-2,04583072766567;-1,6821565859902;3,58632115538905;"AC Chaleur";"early";13,47;"LY";"2"
"3221";15021;2;5;0,90937698712125;-1,49677728773782;0,31662804152012;-1,94204082767693;-1,42058720078491;3,63340028755829;"AC Chaleur";"early";15,24;"LY";"2"
