NoEssai;NoBloc;NoTraitement;Entreprise;NoChamp;Region;Localisation;Annee;test_type;NtotDose;PtotDose;KtotDose;LatDD;LonDD;Cultivar;Maturite;Maturity5;MaturiteAAC;Destination;DatePlantation;DOYplantation;DensitePlants;PrecedantCultural;GestionResidus;PrecCropFiveClasses;MOmethode;MOouCtot;Csol;Nsol;pHactifMethode;pHcacl2;pH1dans1;ExtractifMethode;DosageMethode;Ssol;Psol;Ksol;CaSol;MgSol;Bsol;CuSol;ZnSol;MnSol;FeSol;AlSol;AlSolTabi;KnonEchExtractifMethode;KnonEchDosage; KnonEchSol ;GranulometrieDate;TextureClasse;SableMesure;LimonMesure;ArgileMesure;DensiteApp;SableMesure_20_40_print;LimonMesure_20_40_print;ArgileMesure_20_40_print;Densite App_20_40_print;GranulometrieDate2;SableMesure_0_20_aut;LimonMesure_0_20_aut;ArgileMesure_0_20_aut;DensiteApp_0_20_aut;SableMesure_20_40_aut;LimonMesure_20_40_aut;ArgileMesure_20_40_aut;Densite App_20_40_aut;SerieSol;Classe drainage;AnalyseFoliaireStade;AnalyseFoliaireC;AnalyseFoliaireS;AnalyseFoliaireN;AnalyseFoliaireP;AnalyseFoliaireK;AnalyseFoliaireCa;AnalyseFoliaireMg;AnalyseFoliaireB;AnalyseFoliaireCu;AnalyseFoliaireZn;AnalyseFoliaireMn;AnalyseFoliaireFe;AnalyseFoliaireAl;AnalyseFoliaireSi;DateRecolte;DOYrecolte;Long_SC;RendGrosCalibre;RendGros;RendMoyCalibre;RendMoy;RendPetitCalibre;RendPetit;RendRejetCalibre;RendRejet;RendVendable;RendTotal;PoidsSpec;AnalyseTubercule_MatiereSecheRecolte;AnalyseTubercule_Crecolte;AnalyseTubercule_Srecolte;AnalyseTubercule_Nrecolte;AnalyseTubercule_Precolte;AnalyseTubercule_Krecolte;AnalyseTubercule_CaRecolte;AnalyseTubercule_MgRecolte;AnalyseTubercule_Brecolte;AnalyseTubercule_CuRecolte;AnalyseTubercule_ZnRecolte;AnalyseTubercule_MnRecolte;AnalyseTubercule_FeRecolte;AnalyseTubercule_AlRecolte;AnalyseTubercule_SiRecolte
15021;3;5;;2416BERT16;Monteregie;St-Edouard;2016;K;160;120;240;45.242481;-73.514081;AC Chaleur;Hatif;early;Mi saison;table;20/05/16;141;41617;Mais grain;Tiges + racines;HRC;CNS Leco;Ctot;0.64;0.05;H2O;5.06;5.7;Mehlich-3;ICP;8.431740403;150.7384968;72.28982449;407.0827866;69.37633038;0.141232545;0.953044668;1.621101499;188.8748932;343.5234451;545.1721573;;Knudsen et al. 1982 (HNO3);SAA;272.01;printemps;sable loameux;84;6;10;1.35;;;;;;;;;;;;;;Saint-Jude;;10% fleur;45.393;0.46616;5.8687;0.52913;3.24425;0.57102;0.33899;0.01727;0.0012;0.00431;0.06726;0.01899;;;06/09/16;250;110;> 70 mm;9.98;57 - 70 mm;2.36;48 - 57 mm;1.04;< 48 mm;;13.38;13.38;1.071;;41.211;0.1498;1.7999;0.2317;2.0964;0.0349;0.1001;0.0019;0.0008;0.0018;0.0042;0.0238;;
15021;3;6;;2416BERT16;Monteregie;St-Edouard;2016;K;160;120;120;45.242481;-73.514081;AC Chaleur;Hatif;early;Mi saison;table;20/05/16;141;41617;Mais grain;Tiges + racines;HRC;CNS Leco;Ctot;0.64;0.05;H2O;5.06;5.7;Mehlich-3;ICP;8.431740403;150.7384968;72.28982449;407.0827866;69.37633038;0.141232545;0.953044668;1.621101499;188.8748932;343.5234451;545.1721573;;Knudsen et al. 1982 (HNO3);SAA;272.01;printemps;sable loameux;84;6;10;1.35;;;;;;;;;;;;;;Saint-Jude;;10% fleur;45.955;0.51884;6.7251;0.74408;3.46306;0.44796;0.31658;0.01943;0.00143;0.00512;0.04241;0.01027;;;06/09/16;250;110;> 70 mm;11.86;57 - 70 mm;4.22;48 - 57 mm;0.7;< 48 mm;;16.79;16.79;1.073;;41.268;0.1493;1.6395;0.2414;2.1279;0.0291;0.0985;0.002;0.0007;0.0016;0.0033;0.0116;;
15022;1;1;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;0;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.58;0.24;H2O;5;5.68;Mehlich-3;ICP;9.226161838;122.2646618;82.08630562;460.0016403;22.70749807;0.201064143;0.522893183;1.158638969;6.42197907;115.5802631;690.3237915;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.78;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.856;0.58634;4.9616;0.30873;3.42438;0.89741;0.36443;0.00426;0.0008;0.00369;0.02355;0.00816;;;10/10/15;283;135;> 70 mm;3.33;57 - 70 mm;17.5;48 - 57 mm;18.8;< 48 mm;;39.63;39.63;1.072;;;;;;;;;;;;;;;
15022;1;2;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;60;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.58;0.24;H2O;5;5.68;Mehlich-3;ICP;9.226161838;122.2646618;82.08630562;460.0016403;22.70749807;0.201064143;0.522893183;1.158638969;6.42197907;115.5802631;690.3237915;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.78;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.114;0.6133;4.9821;0.31003;3.47576;0.87736;0.3306;0.00425;0.00082;0.00384;0.02623;0.00802;;;10/10/15;283;135;> 70 mm;1.48;57 - 70 mm;16.39;48 - 57 mm;18.06;< 48 mm;;35.93;35.93;1.073;;;;;;;;;;;;;;;
15022;1;3;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.58;0.24;H2O;5;5.68;Mehlich-3;ICP;9.226161838;122.2646618;82.08630562;460.0016403;22.70749807;0.201064143;0.522893183;1.158638969;6.42197907;115.5802631;690.3237915;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.78;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.051;0.59133;4.9606;0.36095;4.25976;0.75934;0.33263;0.00431;0.00091;0.00376;0.02643;0.00779;;;10/10/15;283;135;> 70 mm;6.11;57 - 70 mm;16.85;48 - 57 mm;19.26;< 48 mm;;42.22;42.22;1.074;;;;;;;;;;;;;;;
15022;1;4;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;180;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.58;0.24;H2O;5;5.68;Mehlich-3;ICP;9.226161838;122.2646618;82.08630562;460.0016403;22.70749807;0.201064143;0.522893183;1.158638969;6.42197907;115.5802631;690.3237915;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.78;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.243;0.58526;4.4992;0.33889;4.54991;0.73571;0.29746;0.00391;0.00093;0.00422;0.02764;0.00756;;;10/10/15;283;135;> 70 mm;3.7;57 - 70 mm;20.09;48 - 57 mm;21.11;< 48 mm;;44.91;44.91;1.074;;;;;;;;;;;;;;;
15022;1;5;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;240;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.58;0.24;H2O;5;5.68;Mehlich-3;ICP;9.226161838;122.2646618;82.08630562;460.0016403;22.70749807;0.201064143;0.522893183;1.158638969;6.42197907;115.5802631;690.3237915;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.78;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.9;0.52846;4.8209;0.33626;4.49946;0.77153;0.31509;0.00399;0.0009;0.00403;0.02728;0.00749;;;10/10/15;283;135;> 70 mm;6.48;57 - 70 mm;19.72;48 - 57 mm;14.54;< 48 mm;;40.74;40.74;1.072;;;;;;;;;;;;;;;
15022;1;6;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.58;0.24;H2O;5;5.68;Mehlich-3;ICP;9.226161838;122.2646618;82.08630562;460.0016403;22.70749807;0.201064143;0.522893183;1.158638969;6.42197907;115.5802631;690.3237915;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.78;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.726;0.59177;4.6201;0.2994;4.07148;0.82006;0.29966;0.00363;0.00082;0.00388;0.02848;0.00833;;;10/10/15;283;135;> 70 mm;3.7;57 - 70 mm;19.72;48 - 57 mm;20.56;< 48 mm;;43.98;43.98;1.076;;;;;;;;;;;;;;;
15022;2;1;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;0;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.53;0.25;H2O;5.06;5.69;Mehlich-3;ICP;8.690223098;105.6748676;91.71778679;477.8887939;25.8087039;0.240373388;0.488575399;1.014748812;5.641872883;124.6643543;754.1971588;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.86;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.856;0.58634;4.9616;0.30873;3.42438;0.89741;0.36443;0.00426;0.0008;0.00369;0.02355;0.00816;;;10/10/15;283;135;> 70 mm;3.33;57 - 70 mm;15.93;48 - 57 mm;20.09;< 48 mm;;39.35;39.35;1.076;;;;;;;;;;;;;;;
15022;2;2;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;60;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.53;0.25;H2O;5.06;5.69;Mehlich-3;ICP;8.690223098;105.6748676;91.71778679;477.8887939;25.8087039;0.240373388;0.488575399;1.014748812;5.641872883;124.6643543;754.1971588;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.86;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.114;0.6133;4.9821;0.31003;3.47576;0.87736;0.3306;0.00425;0.00082;0.00384;0.02623;0.00802;;;10/10/15;283;135;> 70 mm;11.3;57 - 70 mm;21.94;48 - 57 mm;18.89;< 48 mm;;52.13;52.13;1.076;;;;;;;;;;;;;;;
15022;2;3;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.53;0.25;H2O;5.06;5.69;Mehlich-3;ICP;8.690223098;105.6748676;91.71778679;477.8887939;25.8087039;0.240373388;0.488575399;1.014748812;5.641872883;124.6643543;754.1971588;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.86;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.051;0.59133;4.9606;0.36095;4.25976;0.75934;0.33263;0.00431;0.00091;0.00376;0.02643;0.00779;;;10/10/15;283;135;> 70 mm;3.06;57 - 70 mm;16.11;48 - 57 mm;19.07;< 48 mm;;38.24;38.24;1.075;;;;;;;;;;;;;;;
15022;2;4;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;180;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.53;0.25;H2O;5.06;5.69;Mehlich-3;ICP;8.690223098;105.6748676;91.71778679;477.8887939;25.8087039;0.240373388;0.488575399;1.014748812;5.641872883;124.6643543;754.1971588;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.86;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.243;0.58526;4.4992;0.33889;4.54991;0.73571;0.29746;0.00391;0.00093;0.00422;0.02764;0.00756;;;10/10/15;283;135;> 70 mm;7.04;57 - 70 mm;20;48 - 57 mm;17.22;< 48 mm;;44.26;44.26;1.074;;;;;;;;;;;;;;;
15022;2;5;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;240;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.53;0.25;H2O;5.06;5.69;Mehlich-3;ICP;8.690223098;105.6748676;91.71778679;477.8887939;25.8087039;0.240373388;0.488575399;1.014748812;5.641872883;124.6643543;754.1971588;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.86;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.9;0.52846;4.8209;0.33626;4.49946;0.77153;0.31509;0.00399;0.0009;0.00403;0.02728;0.00749;;;10/10/15;283;135;> 70 mm;4.26;57 - 70 mm;20.65;48 - 57 mm;16.67;< 48 mm;;41.57;41.57;1.076;;;;;;;;;;;;;;;
15022;2;6;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.53;0.25;H2O;5.06;5.69;Mehlich-3;ICP;8.690223098;105.6748676;91.71778679;477.8887939;25.8087039;0.240373388;0.488575399;1.014748812;5.641872883;124.6643543;754.1971588;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.86;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.726;0.59177;4.6201;0.2994;4.07148;0.82006;0.29966;0.00363;0.00082;0.00388;0.02848;0.00833;;;10/10/15;283;135;> 70 mm;3.98;57 - 70 mm;22.69;48 - 57 mm;18.43;< 48 mm;;45.09;45.09;1.075;;;;;;;;;;;;;;;
15022;3;1;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;0;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.98;0.26;H2O;5.09;5.73;Mehlich-3;ICP;10.80703139;89.85813141;86.8773365;462.1781921;18.66494775;0.237337928;0.42539794;1.104922295;6.342816949;123.3431721;799.7704315;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.99;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.856;0.58634;4.9616;0.30873;3.42438;0.89741;0.36443;0.00426;0.0008;0.00369;0.02355;0.00816;;;10/10/15;283;135;> 70 mm;2.5;57 - 70 mm;14.17;48 - 57 mm;19.07;< 48 mm;;35.74;35.74;1.075;;;;;;;;;;;;;;;
15022;3;2;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;60;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.98;0.26;H2O;5.09;5.73;Mehlich-3;ICP;10.80703139;89.85813141;86.8773365;462.1781921;18.66494775;0.237337928;0.42539794;1.104922295;6.342816949;123.3431721;799.7704315;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.99;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.114;0.6133;4.9821;0.31003;3.47576;0.87736;0.3306;0.00425;0.00082;0.00384;0.02623;0.00802;;;10/10/15;283;135;> 70 mm;1.2;57 - 70 mm;19.54;48 - 57 mm;21.67;< 48 mm;;42.41;42.41;1.073;;;;;;;;;;;;;;;
15022;3;3;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.98;0.26;H2O;5.09;5.73;Mehlich-3;ICP;10.80703139;89.85813141;86.8773365;462.1781921;18.66494775;0.237337928;0.42539794;1.104922295;6.342816949;123.3431721;799.7704315;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.99;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.051;0.59133;4.9606;0.36095;4.25976;0.75934;0.33263;0.00431;0.00091;0.00376;0.02643;0.00779;;;10/10/15;283;135;> 70 mm;2.13;57 - 70 mm;16.94;48 - 57 mm;24.07;< 48 mm;;43.15;43.15;1.077;;;;;;;;;;;;;;;
15022;3;4;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;180;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.98;0.26;H2O;5.09;5.73;Mehlich-3;ICP;10.80703139;89.85813141;86.8773365;462.1781921;18.66494775;0.237337928;0.42539794;1.104922295;6.342816949;123.3431721;799.7704315;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.99;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.243;0.58526;4.4992;0.33889;4.54991;0.73571;0.29746;0.00391;0.00093;0.00422;0.02764;0.00756;;;10/10/15;283;135;> 70 mm;1.57;57 - 70 mm;18.15;48 - 57 mm;21.76;< 48 mm;;41.48;41.48;1.078;;;;;;;;;;;;;;;
15022;3;5;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;240;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.98;0.26;H2O;5.09;5.73;Mehlich-3;ICP;10.80703139;89.85813141;86.8773365;462.1781921;18.66494775;0.237337928;0.42539794;1.104922295;6.342816949;123.3431721;799.7704315;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.99;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.9;0.52846;4.8209;0.33626;4.49946;0.77153;0.31509;0.00399;0.0009;0.00403;0.02728;0.00749;;;10/10/15;283;135;> 70 mm;2.31;57 - 70 mm;17.96;48 - 57 mm;23.52;< 48 mm;;43.8;43.8;1.074;;;;;;;;;;;;;;;
15022;3;6;;2417PROC15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.085913;-72.363045;Goldrush;Mi-saison;mid-season;Tres tardif;transformation;29/05/15;149;31111;Soya;Tiges + racines;LRC;CNS Leco;Ctot;3.98;0.26;H2O;5.09;5.73;Mehlich-3;ICP;10.80703139;89.85813141;86.8773365;462.1781921;18.66494775;0.237337928;0.42539794;1.104922295;6.342816949;123.3431721;799.7704315;;Knudsen et al. 1982 (HNO3);SAA;169.05;printemps;sable loameux;89;5;6;0.99;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.726;0.59177;4.6201;0.2994;4.07148;0.82006;0.29966;0.00363;0.00082;0.00388;0.02848;0.00833;;;10/10/15;283;135;> 70 mm;1.11;57 - 70 mm;16.94;48 - 57 mm;24.35;< 48 mm;;42.41;42.41;1.075;;;;;;;;;;;;;;;
15023;1;1;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;0;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.42;0.16;H2O;5.35;5.8;Mehlich-3;ICP;30.36593199;108.9647388;115.6498718;658.9589691;51.60858154;0.480555259;2.25393787;3.64787668;6.396176815;135.7096386;1351.869965;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.15;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.184;0.46124;5.2895;0.28078;3.94517;1.25835;0.59377;0.006;0.00106;0.00277;0.01638;0.0185;;;08/10/15;281;132;> 70 mm;14.81;57 - 70 mm;36.3;48 - 57 mm;20;< 48 mm;;71.11;71.11;1.0685;;;;;;;;;;;;;;;
15023;1;2;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;60;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.42;0.16;H2O;5.35;5.8;Mehlich-3;ICP;30.36593199;108.9647388;115.6498718;658.9589691;51.60858154;0.480555259;2.25393787;3.64787668;6.396176815;135.7096386;1351.869965;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.15;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.778;0.47133;5.5241;0.32191;4.39569;0.78262;0.37039;0.00387;0.00109;0.00305;0.01226;0.00883;;;08/10/15;281;132;> 70 mm;8.15;57 - 70 mm;37.96;48 - 57 mm;21.3;< 48 mm;;67.41;67.41;1.0665;;;;;;;;;;;;;;;
15023;1;3;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.42;0.16;H2O;5.35;5.8;Mehlich-3;ICP;30.36593199;108.9647388;115.6498718;658.9589691;51.60858154;0.480555259;2.25393787;3.64787668;6.396176815;135.7096386;1351.869965;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.15;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.108;0.48084;5.3022;0.34531;5.14223;0.80391;0.35013;0.00397;0.00115;0.00266;0.0133;0.01196;;;08/10/15;281;132;> 70 mm;22.22;57 - 70 mm;36.85;48 - 57 mm;13.89;< 48 mm;;72.96;72.96;1.0685;;;;;;;;;;;;;;;
15023;1;4;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;180;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.42;0.16;H2O;5.35;5.8;Mehlich-3;ICP;30.36593199;108.9647388;115.6498718;658.9589691;51.60858154;0.480555259;2.25393787;3.64787668;6.396176815;135.7096386;1351.869965;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.15;;;;;;;;;;;;;;(sable loameux);;10% fleur;37.678;0.41814;5.0833;0.34111;4.70432;0.69585;0.34226;0.00354;0.00109;0.00285;0.01283;0.00849;;;08/10/15;281;132;> 70 mm;14.63;57 - 70 mm;42.96;48 - 57 mm;19.81;< 48 mm;;77.41;77.41;1.0685;;;;;;;;;;;;;;;
15023;1;5;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;240;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.42;0.16;H2O;5.35;5.8;Mehlich-3;ICP;30.36593199;108.9647388;115.6498718;658.9589691;51.60858154;0.480555259;2.25393787;3.64787668;6.396176815;135.7096386;1351.869965;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.15;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.638;0.42288;5.4863;0.32634;4.43911;0.73428;0.3426;0.00389;0.00107;0.00286;0.0136;0.00974;;;08/10/15;281;132;> 70 mm;7.41;57 - 70 mm;28.89;48 - 57 mm;24.44;< 48 mm;;60.74;60.74;1.067;;;;;;;;;;;;;;;
15023;1;6;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.42;0.16;H2O;5.35;5.8;Mehlich-3;ICP;30.36593199;108.9647388;115.6498718;658.9589691;51.60858154;0.480555259;2.25393787;3.64787668;6.396176815;135.7096386;1351.869965;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.15;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.049;0.54629;5.3108;0.33909;4.68036;0.81994;0.35275;0.00421;0.00126;0.00267;0.01711;0.01059;;;08/10/15;281;132;> 70 mm;7.41;57 - 70 mm;25.93;48 - 57 mm;23.89;< 48 mm;;57.22;57.22;1.0685;;;;;;;;;;;;;;;
15023;2;1;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;0;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.06;0.15;H2O;5.05;5.24;Mehlich-3;ICP;203.0113792;113.9732265;128.4712505;420.5202866;76.01333141;28.99824381;1.617079228;3.645350933;8.008167148;142.524519;1233.824158;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.18;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.184;0.46124;5.2895;0.28078;3.94517;1.25835;0.59377;0.006;0.00106;0.00277;0.01638;0.0185;;;08/10/15;281;132;> 70 mm;16.11;57 - 70 mm;41.85;48 - 57 mm;20.93;< 48 mm;;78.89;78.89;1.0685;;;;;;;;;;;;;;;
15023;2;2;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;60;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.06;0.15;H2O;5.05;5.24;Mehlich-3;ICP;203.0113792;113.9732265;128.4712505;420.5202866;76.01333141;28.99824381;1.617079228;3.645350933;8.008167148;142.524519;1233.824158;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.18;;;;;;;;;;;;;;(sable loameux);;10% fleur;39.778;0.47133;5.5241;0.32191;4.39569;0.78262;0.37039;0.00387;0.00109;0.00305;0.01226;0.00883;;;08/10/15;281;132;> 70 mm;13.15;57 - 70 mm;42.96;48 - 57 mm;20.74;< 48 mm;;76.85;76.85;1.067;;;;;;;;;;;;;;;
15023;2;3;;2417TRiJ15;Centre du Quebec;St-Leonard;2015;K;160;150;120;46.092988;-72.352377;Chieftain;Mi-saison;mid-season;Tres tardif;transformation;30/05/15;150;31111;Mais;Tiges + racines;HRC;CNS Leco;Ctot;2.06;0.15;H2O;5.05;5.24;Mehlich-3;ICP;203.0113792;113.9732265;128.4712505;420.5202866;76.01333141;28.99824381;1.617079228;3.645350933;8.008167148;142.524519;1233.824158;;Knudsen et al. 1982 (HNO3);SAA;201.59;printemps;sable loameux;86;7;7;1.18;;;;;;;;;;;;;;(sable loameux);;10% fleur;38.108;0.48084;5.3022;0.34531;5.14223;0.80391;0.35013;0.00397;0.00115;0.00266;0.0133;0.01196;;;08/10/15;281;132;> 70 mm;17.04;57 - 70 mm;33.33;48 - 57 mm;19.44;< 48 mm;;69.81;69.81;1.0685;;;;;;;;;;;;;;;
