"";"NoEssai";"NoBloc";"NoTraitement";"Annee";"LatDD";"LonDD";"Cultivar";"Maturity5";"RendVendable";"AnalyseFoliaireStade";"clr_N";"clr_P";"clr_K";"clr_Ca";"clr_Mg";"clr_Fv"
"10572";"12532";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,618631292125234;-1,89424920970517;0,570961190107104;-0,760790189706894;-1,8525765133046;3,31802343048433
"10573";"12533";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,580413987535058;-1,97348553373989;0,606009534724022;-0,866968065564671;-1,70382196679079;3,35785204383628
"10574";"12534";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,818240873840586;-1,75521917328886;0,69002222010671;-1,41874693666765;-1,84830959635487;3,51401261236408
"10575";"12535";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,596081743729947;-2,14182142052194;0,607777783493139;-0,834307937255167;-1,6680370684363;3,44030689899033
"10576";"12536";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,567249755529225;-2,15085078142649;0,589011247310737;-0,868234849781437;-1,56982089898725;3,43264552735521
"10577";"12537";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,591097408106074;-2,11695279299614;0,61307631482485;-0,832937280996664;-1,62293428754653;3,3686506386084
"10578";"12538";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,635506383855618;-2,06239144578257;0,70449925534257;-1,33939130207295;-1,46455444502695;3,52633155368428
"10579";"12539";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,548463557808718;-2,18020593049623;0,739252565701771;-1,18003371464137;-1,35548239214756;3,42800591377467
"10580";"12540";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,411905011912784;-2,34851317470674;0,748377248533997;-0,694904043959504;-1,38805122451945;3,27118618273892
"10581";"12541";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,555668885747004;-2,08338844386825;0,845898730277583;-1,21989589756107;-1,52786264118436;3,4295793665891
"10582";"12542";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,578356539712325;-2,21485146973019;0,848539452297614;-1,12741248166021;-1,53851140748663;3,45387936686709
"10583";"12543";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,437878237058187;-1,97718483936255;0,665268079253848;-0,8628241937263;-1,62050989542382;3,35737261220063
"10584";"12544";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,618424651730352;-1,9073039925779;0,655720436474049;-1,26545010640551;-1,58885026145937;3,48745927223838
"10585";"12545";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,606491057939928;-2,10155914316228;0,526938426237974;-0,730079867827532;-1,75671865687055;3,45492818368246
"10586";"12546";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,524461041577212;-2,09397700083531;0,614073200266898;-0,887151127526969;-1,58888205177831;3,43147593829647
"10587";"12547";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,629451117630523;-2,32706044277019;0,573938407700264;-0,903025753667449;-1,47428311661836;3,50097978772521
"10588";"12548";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,475923741998455;-2,34460444253045;0,772080441441208;-0,728049062327481;-1,56593508853234;3,3905844099506
"10589";"12549";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,548770079567358;-2,16933045738835;0,681551190801176;-0,790640695653682;-1,67685397229056;3,40650385496406
"10590";"12550";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,512969773769603;-2,14629026316318;0,56366288808512;-0,607888123845827;-1,69430513942012;3,3718508645744
"10591";"12551";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,495016331318766;-2,13607282864732;0,551396664754873;-0,638187402118963;-1,62524720488133;3,35309443957396
"10592";"12552";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,421465290414416;-2,26553150148996;0,742623292062587;-0,804013719132483;-1,42720231108552;3,33265894923096
"10593";"12553";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,547747636390548;-2,26566308036949;0,6339253326316;-0,784058539445273;-1,53972607698655;3,40777472777916
"10594";"12554";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,53820897009552;-2,19046051820943;0,593778821250331;-1,09184822954132;-1,27416978633527;3,42449074274016
"10595";"12555";10000;10000;1989;46,454722;-72,707222;"Shepody";"mid-season";NA;NA;0,54617870739259;-2,23444218654446;0,484303303674503;-0,832147484078124;-1,37796994988121;3,4140776094367
"10596";"12556";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";20,3;NA;0,56183705942625;-1,68568825638477;0,739430475024259;-1,18925137007088;-1,77921431439559;3,35288640640073
"10597";"12557";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";31,2;NA;0,760444824234193;-1,62218297643339;0,838117862552412;-1,50439994077701;-2,05939678285613;3,58741701327992
"10598";"12558";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";22,8;NA;0,645580786073693;-1,47741872994527;0,814146967799162;-1,5337716664964;-1,72482690325911;3,27628954582793
"10599";"12559";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";26,6;NA;0,61512823053846;-1,59508354232457;0,737916639533913;-1,31478157717041;-1,67145652110914;3,22827677053176
"10600";"12560";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,9;NA;0,617804399373216;-1,56154805319688;0,773826862620155;-1,37681394999754;-1,70130999557204;3,24804073677309
"10601";"12561";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";24,7;NA;0,730677645096939;-1,52465456304656;0,89537162680758;-1,50938709091577;-1,93784171724864;3,34583409930645
"10602";"12562";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";25,8;NA;0,738615103329685;-1,63066136416303;0,787405267499118;-1,37361626117314;-1,88444188493913;3,3626991394465
"10603";"12563";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";21,6;NA;0,701526973889782;-1,74164006972545;0,784843006908288;-1,22329561354543;-1,86178438156752;3,34035008404033
"10604";"12564";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";17,7;NA;0,702116443334508;-1,5389107566601;0,772589699991894;-1,46693725703501;-1,77331146249895;3,30445333286767
"10605";"12565";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";20,1;NA;0,754659906642376;-1,50211565032038;0,745240684725884;-1,48730056453523;-1,85666066800128;3,34617629148863
"10606";"12566";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,9;NA;0,638194004032944;-1,61560092479167;0,76629400666026;-1,36428649651076;-1,71568438334865;3,29108379395788
"10607";"12567";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";18,1;NA;0,556986818490846;-1,69516742087631;0,692240864426815;-0,961854198591027;-1,8357493714975;3,24354330804717
"10608";"12568";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";6,7;NA;0,550834677234171;-1,91726485423745;0,704500978267749;-0,866443229405687;-1,68615313327406;3,21452556141527
"10609";"12569";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";20,2;NA;0,542276912114954;-1,79479435695026;0,648315164159278;-0,910591939627607;-1,69471089839328;3,20950511869691
"10610";"12570";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,3;NA;0,535635760981285;-1,78464890911216;0,619718878191827;-0,882746914690105;-1,73246315594159;3,24450434057074
"10611";"12571";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";13,8;NA;0,553981486585901;-1,7326032650617;0,659503279560422;-0,878525717689122;-1,76486412727993;3,16250834388443
"10612";"12572";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";15;NA;0,546723543954333;-1,84441494638116;0,649708358511766;-0,809518472099156;-1,75586154903971;3,21336306505393
"10613";"12573";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";15,5;NA;0,587339608964485;-1,68015416421829;0,677767761171502;-1,13542698877662;-1,77030526121259;3,32077904407151
"10614";"12574";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";42,4;NA;0,608725730664665;-1,52290156418574;0,633831651795741;-1,14642399295083;-1,85937380080695;3,28614197548312
"10615";"12575";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";13,9;NA;0,579911789505594;-1,89452356041511;0,668821947464452;-0,86788477137209;-1,77674052475873;3,29041511957588
"10616";"12576";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";3,2;NA;0,592223916751426;-1,71036117624262;0,698636510360056;-1,24255293756032;-1,64253857990386;3,30459226659532
"10617";"12577";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";29,3;NA;0,718254452613875;-1,77963939270094;0,653285731426649;-0,940780400959597;-1,99789295872095;3,34677256834096
"10618";"12578";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";35,3;NA;0,687432835962134;-1,68184363153058;0,576681471669432;-1,25365027234486;-1,6479420798549;3,31932167609878
"10619";"12579";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";35,3;NA;0,743924528843901;-1,67644359980653;0,705084695527637;-1,35798986868799;-1,76996965781735;3,35539390194033
"10620";"12580";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";16,4;NA;0,490827697004524;-1,79436565327765;0,683331159943598;-0,857596390059957;-1,71167393743254;3,18947712382203
"10621";"12581";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";17,4;NA;0,543272951178448;-1,7593121418156;0,697916120550258;-0,878112729752713;-1,83077110579774;3,22700690563735
"10622";"12582";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";23,6;NA;0,825506472645583;-1,42373263964317;0,799134368306386;-1,54803035632075;-1,9173904597868;3,26451261479874
"10623";"12583";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";11,4;NA;0,592050882243477;-1,72762864410987;0,818578531541927;-1,06068383594395;-1,87604864922814;3,25373171549656
"10624";"12584";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";25,6;NA;0,641183837082176;-1,59888089893054;0,723209688687767;-1,22418744948912;-1,79955159439269;3,2582264170424
"10625";"12585";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";30;NA;0,71162024899657;-1,56065949450215;0,864011139544336;-1,54584440871701;-1,74000042315796;3,27087293783621
"10626";"12586";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";31,6;NA;0,733758946971307;-1,52370571074227;0,652048182197074;-1,30056215942806;-1,87201240501048;3,31047314601243
"10627";"12587";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,5;NA;0,799618124824432;-1,58565868401473;0,665633114591768;-1,50296696816961;-1,79595409285109;3,41932850561923
"10628";"12588";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";9;NA;0,675136530457007;-1,47329788270978;0,71114696798004;-1,45911324771782;-1,78996749203481;3,33609512402537
"10629";"12589";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";21,7;NA;0,682737673009656;-1,51605062630275;0,573898892975505;-1,24613101019081;-1,77139731811159;3,27694238861998
"10630";"12590";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";26,4;NA;0,796761454882992;-1,43279850309616;0,55256449437095;-1,52109111024184;-1,76365274741315;3,36821641149722
"10631";"12591";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";10,1;NA;0,509576677057541;-1,86851596844465;0,780297536115973;-1,07295378245664;-1,59564898177801;3,24724451950578
"10632";"12592";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";25;NA;0,559538831717572;-1,54080939478158;0,758954821870826;-1,36083801533258;-1,66035454543136;3,24350830195712
"10633";"12593";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,5;NA;0,623407350655227;-1,53720748106843;0,821146171476509;-1,55202256685357;-1,64584132207123;3,29051784786149
"10634";"12594";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27;NA;0,546272600233264;-1,52578883414895;0,778265766824456;-1,00036441096181;-2,10771037959867;3,30932525765171
"10635";"12595";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";17,8;NA;0,578575550230085;-1,53886710962836;0,746672116092692;-0,989362631297263;-2,04034687097612;3,24332894557897
"10636";"12596";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";17,3;NA;0,541779439947343;-1,65726497410586;0,680750555867684;-1,07679095605003;-1,7791547917149;3,29068072605577
"10637";"12597";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";17,6;NA;0,590980539620728;-1,56963429210293;0,624316959888319;-1,26735342023;-1,6460072708875;3,26769748371138
"10638";"12598";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";35,9;NA;0,538910929653812;-1,5645454882299;0,60609425529526;-0,973677156790371;-1,8158599165108;3,209077376582
"10639";"12599";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";14;NA;0,475711681226977;-1,82687341176707;0,757124140665163;-0,961875974280464;-1,63271739732611;3,1886309614815
"10640";"12600";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";21,7;NA;0,680704744151822;-1,6386874671586;0,684032534244496;-1,28540811222101;-1,78439927834;3,3437575793233
"10641";"12601";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";13,3;NA;0,566576283366044;-1,69896753794765;0,692294211355085;-1,24039260452554;-1,68094903244497;3,36143868019704
"10642";"12602";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,7;NA;0,674770015648094;-1,71482645433558;0,765524378916558;-1,37835421771437;-1,6791083717335;3,3319946492188
"10643";"12603";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";25,4;NA;0,522418618936388;-1,79818497956034;0,609578794378788;-1,04334422999505;-1,54283828775149;3,2523700839917
"10644";"12604";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,9;NA;0,747295076392207;-1,67307305225822;0,485724147944111;-1,10330489285878;-1,82722373208548;3,37058245286617
"10645";"12605";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,2;NA;0,689994445258973;-1,56813888516424;0,90827771969093;-1,3834047819649;-1,87041975703717;3,22369125921641
"10646";"12606";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";33,8;NA;0,709437893847583;-1,57739884217832;0,959516991520496;-1,6419373633159;-1,74729787897372;3,29767919909986
"10647";"12607";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";36,2;NA;0,721664141368756;-1,63221424601284;1,00181794739975;-1,63221424601284;-1,82511791213733;3,36606431539451
"10648";"12608";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,9;NA;0,918532664548123;-1,61516414940931;0,705260861713067;-1,76598703914389;-1,78951753655409;3,5468751988461
"10649";"12609";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,9;NA;0,809905807043104;-1,6468299657782;0,592696991248708;-1,52494014816916;-1,66552209879035;3,43468941444591
"10650";"12610";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,7;NA;0,651966370968071;-1,76456298137519;0,553420191729975;-0,749832176687785;-1,91298298649347;3,2219915818584
"10651";"12611";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";36,8;NA;0,625617480809995;-2,07384897660082;0,672764259235697;-0,795768200121166;-1,7484265761662;3,3196620128425
"10652";"12612";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";16,1;NA;0,85543954606175;-1,43210766956776;0,53906698114704;-1,4471455469323;-1,94792083484478;3,43266752413605
"10653";"12613";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";14,5;NA;0,824026168280529;-1,54755179620047;0,513871239976689;-1,3102236098943;-1,98938454847951;3,50926254631706
"10654";"12614";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";40,9;NA;0,643872102637968;-1,96409463990726;0,721482705342892;-1,02893542372872;-1,73147234463851;3,35914760029363
"10655";"12615";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,5;NA;0,723643544538787;-1,92581249229737;0,718457707506422;-1,19673330251136;-1,74756426089105;3,42800880365457
"10656";"12616";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";42,9;NA;0,868918528933778;-1,9213697704054;0,824067962768426;-1,45136614115967;-1,9213697704054;3,60111919026827
"10657";"12617";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";47,3;NA;0,690778529454026;-1,73160776335264;0,664633249349704;-1,13377076259702;-1,80711531586078;3,31708206300671
"10658";"12618";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";47,1;NA;0,726868718490175;-1,65840809034898;0,681406344413417;-1,19706252384636;-1,89020970440631;3,33740525569806
"10659";"12619";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";41;NA;0,588085925177159;-1,74840071949257;0,724945107894356;-1,13601489557708;-1,66570900364745;3,23709358564559
"10660";"12620";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";50,8;NA;0,651430298436508;-1,86626617417448;0,621968265706192;-0,910754729147047;-1,77095599437016;3,27457833354899
"10661";"12621";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";51,3;NA;0,632387352811446;-1,7603488371769;0,787030522183256;-1,31180014293242;-1,6701977401826;3,32292884529721
"10662";"12622";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";21,7;NA;0,752438769854278;-1,66597813866489;0,620691499023257;-1,2203930367673;-1,83782839559155;3,3510693021462
"10663";"12623";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";36,4;NA;0,738973433353957;-1,8061732968114;0,691720548503412;-1,26066211505752;-1,67755591898931;3,31369734900086
"10664";"12624";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";49,2;NA;0,796764797888305;-1,74838193227705;0,660151738726375;-1,21429944634679;-1,87354507523106;3,37930991724022
"10665";"12625";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";38,2;NA;0,834852034525839;-1,7300973229357;0,748120338701506;-1,63478714313137;-1,63478714313137;3,4166992359711
"10666";"12626";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";55;NA;0,739643523975857;-1,80980164694971;0,717525718722237;-0,917803607644604;-2,05826300624821;3,32869901814444
"10667";"12627";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,5;NA;0,866187999383956;-1,364423593985;0,626110835540306;-1,59803844516651;-1,95221025888712;3,42237346311437
"10668";"12628";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";38;NA;0,930376043017031;-1,25286229234445;0,593622076572853;-1,64590488045406;-2,05136998856222;3,42613904177084
"10669";"12629";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,3;NA;0,685665174628622;-1,26552203152753;0,582252079255191;-1,47031644417355;-1,94639911949567;3,41432034131293
"10670";"12630";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";18,6;NA;0,752696495317449;-1,49104809765366;0,572191469449892;-1,19624855743302;-1,95535370578476;3,3177623961041
"10671";"12631";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";41,9;NA;0,812492403055799;-1,38145884893545;0,591395935363314;-1,50662199188946;-1,99004864146733;3,47424114387313
"10672";"12632";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";32,1;NA;0,849836119193065;-1,51526933078231;0,624796832713957;-1,45274897380098;-1,9288316491231;3,42221700179937
"10673";"12633";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,8;NA;0,81360176413171;-1,52124419108056;0,653880039254996;-1,41261035007776;-1,96855640912422;3,43492914689584
"10674";"12634";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28;NA;0,778221372816059;-1,68688264967576;0,702060011850495;-1,2619994557105;-1,9811221226737;3,4497228433934
"10675";"12635";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";22,2;NA;0,395681946060847;-1,68727453772643;0,598264687994624;-0,583978399745897;-1,80681968837622;3,08412599179308
"10676";"12636";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";21,3;NA;0,4072485470859;-1,78139228655893;0,477160536284614;-0,575882202914106;-1,61197413460088;3,0848395407034
"10677";"12637";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";14,9;NA;0,419947473400048;-1,8649380424946;0,575118041128052;-0,514361763976785;-1,74910622696948;3,13334051891275
"10678";"12638";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";24,2;NA;0,333788703421277;-1,66732099498865;0,538994554048819;-0,564152889784682;-1,72367393153978;3,08236455884303
"10679";"12639";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";23;NA;0,411930948554419;-1,75931814237854;0,49601406576496;-0,558427004590012;-1,69959890767692;3,10939904032609
"10680";"12640";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";22,8;NA;0,240618821852694;-1,73111202682436;0,544347919901993;-0,484403567237699;-1,6117652691918;3,04231412149917
"10681";"12641";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";31,3;NA;0,377436403946913;-1,77611310988664;0,504698183557841;-0,508082669260488;-1,68782050274097;3,08988169438335
"10682";"12642";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";47,8;NA;0,625014068931608;-1,61785178936082;0,635725724526536;-0,828077773111799;-2,00181069224802;3,18700046126249
"10683";"12643";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";49,2;NA;0,403250155069607;-1,75273146373256;0,673678979373829;-0,644068839210952;-1,76799893586335;3,08787010436343
"10684";"12644";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";34,9;NA;0,673910851758183;-1,71722763857731;0,73153996459482;-1,42954556612553;-1,61186712291948;3,35318951126931
"10685";"12645";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";44,9;NA;0,49750399714279;-1,72503838817772;0,647359752687168;-0,717642107781271;-1,83898264752694;3,13679939365597
"10686";"12646";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";34,9;NA;0,50723240971632;-1,76360398496315;0,559090060953614;-0,604367074478601;-1,81161320414951;3,11326179292132
"10687";"12647";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";38,5;NA;0,803217748544838;-1,63516888560827;0,766026720218758;-1,51536768579565;-1,83583958107042;3,41713168371074
"10688";"12648";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";49,2;NA;0,445638490685619;-1,74111478678331;0,697147831743675;-0,679642045064652;-1,85694660230843;3,13491711172709
"10689";"12649";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";33,8;NA;0,606643886030248;-1,63342084998246;0,707802035716997;-0,947878268807738;-1,951874581101;3,21872777814396
"10690";"12650";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";19,5;NA;0,472392553360261;-1,5850700816008;0,723295374308746;-1,10067771490296;-1,74163914229234;3,2316990111271
"10691";"12651";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";17,6;NA;0,56255068955929;-1,70494308362349;0,731388896015958;-1,10194700005784;-1,77640204760563;3,28935254571171
"10692";"12652";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";21,3;NA;0,58088778837148;-1,89032001705836;0,654010053200443;-0,745187712755356;-1,87011730974084;3,27072719798263
"10693";"12653";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";24,7;NA;0,50586066392161;-1,69136391341461;0,75243134813096;-0,918174025181127;-1,91450746472882;3,26575339127199
"10694";"12654";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";40,2;NA;0,463442884259182;-1,56544637825782;0,526243785498212;-0,872299197697878;-1,78507498746459;3,23313389366289
"10695";"12655";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";30,4;NA;0,374879346882587;-1,50203793068578;0,560596492677679;-0,885052111091394;-1,79417435348694;3,24578855570384
"10696";"12656";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";15,3;NA;0,445615861146527;-1,58253238614576;0,495241098433381;-0,63216234061874;-1,87466880894692;3,14850657613151
"10697";"12657";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";26,4;NA;0,480005693299824;-1,60687082686753;0,56004840097336;-0,999379090886079;-1,6844290612134;3,25062488469383
"10698";"12658";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";27,7;NA;0,547855128542982;-1,54500943346899;0,536119872324561;-0,900314636294996;-1,84174134144069;3,20309041033714
"10699";"12659";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";30,1;NA;0,62064036319855;-1,78459888385558;0,585897414754677;-1,40653274993553;-1,73195515037016;3,71654900620804
"10700";"12660";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";30,7;NA;0,488825788695068;-1,88275217578593;0,680822611012441;-0,808237438696881;-1,60403877331691;3,12537998809221
"10701";"12661";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";33,8;NA;0,713967260422973;-1,89282920697406;0,807786015640628;-1,34278287005479;-1,63904868619796;3,35290748716322
"10702";"12662";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";33,7;NA;0,393578562104577;-1,8739152110782;0,736408099221257;-0,798559784574355;-1,55233158695074;3,09481992127746
"10703";"12663";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";30,4;NA;0,824853767121851;-1,90381572118309;0,624409803323747;-1,34419993324767;-1,93556441949768;3,73431650348284
"10704";"12664";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";30,9;NA;0,521512903300805;-1,81679027229532;0,675663583128063;-0,875363567149622;-1,72977889530569;3,22475624832177
"10705";"12665";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";25;NA;0,768097160574917;-1,84464286072297;0,758046824721415;-1,33837305349284;-1,77868489293117;3,43555682185065
"10706";"12666";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";23;NA;0,739639215023108;-1,93615012386088;0,581930299609118;-0,955320870849155;-1,82367214043419;3,393573620512
"10707";"12667";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";38,5;NA;0,633865976868042;-1,90510789419023;0,743428179379568;-1,03894154949865;-1,77994475123623;3,3467000386775
"10708";"12668";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";40,5;NA;0,739467342857628;-1,95999911455319;0,80454451200176;-1,2291116060104;-1,79491936419374;3,44001822989794
"10709";"12669";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";40,5;NA;0,707339972411706;-1,85597138304559;0,73482755587727;-1,10094879876756;-1,83491797384776;3,34967062737193
"10710";"12670";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";31,1;NA;0,718206716219827;-1,92470418271142;0,765163699307598;-1,17891326866605;-1,92470418271142;3,54495121856147
"10711";"12671";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";28,4;NA;0,888388145553896;-1,81966205554831;0,708416766104896;-1,51738118367538;-2,01381806998927;3,75405639755417
"10712";"12672";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";33,1;NA;0,732959313133466;-1,68977009170264;0,696451896791003;-1,38103461005303;-1,90233153368632;3,54372502551752
"10713";"12673";10000;10000;1989;46,454722;-72,707222;"Superior";"early mid-season";33,1;NA;0,759693231060673;-1,7321338615719;0,710213173797303;-1,34065499543848;-1,86566525419642;3,46854770634882
